Timestamp,SKU,Channel,Orders,Cart_Additions,Checkout_Conversion_Rate,Forecast_72H,Real_Demand_72H
2023-07-04 14:00:00,ECOBOOST,APP,17,43,2.39,33,27
2023-07-04 15:00:00,ECO300,WEB,4,49,9.8,-6,6
2023-07-04 15:00:00,ECO300,MOBILE,22,29,1.26,6,33
2023-07-04 15:00:00,ECO300,APP,13,56,4.0,12,3
2023-07-04 15:00:00,ECO900,WEB,43,74,1.68,39,52
2023-07-04 15:00:00,ECO900,MOBILE,47,55,1.15,28,51
2023-07-04 15:00:00,ECO900,APP,30,54,1.74,33,41
2023-07-04 15:00:00,ECOBOOST,WEB,44,57,1.27,54,53
2023-07-04 15:00:00,ECOBOOST,MOBILE,23,27,1.12,40,21
2023-07-04 15:00:00,ECOBOOST,APP,22,43,1.87,4,8
2023-07-04 16:00:00,ECO300,WEB,1,23,11.5,11,-5
2023-07-04 16:00:00,ECO300,MOBILE,14,48,3.2,8,16
2023-07-04 16:00:00,ECO300,APP,40,84,2.05,36,39
2023-07-04 16:00:00,ECO900,WEB,15,30,1.88,1,2
2023-07-04 16:00:00,ECO900,MOBILE,43,89,2.02,45,47
2023-07-04 16:00:00,ECO900,APP,19,56,2.8,1,11
2023-07-04 16:00:00,ECOBOOST,WEB,13,23,1.64,13,10
2023-07-04 16:00:00,ECOBOOST,MOBILE,22,58,2.52,36,23
2023-07-04 16:00:00,ECOBOOST,APP,4,59,11.8,15,10
2023-07-04 17:00:00,ECO300,WEB,44,49,1.09,42,48
2023-07-04 17:00:00,ECO300,MOBILE,30,81,2.61,32,23
2023-07-04 17:00:00,ECO300,APP,27,84,3.0,9,28
2023-07-04 17:00:00,ECO900,WEB,1,15,7.5,17,4
2023-07-04 17:00:00,ECO900,MOBILE,27,57,2.04,12,31
2023-07-04 17:00:00,ECO900,APP,9,13,1.3,19,19
2023-07-04 17:00:00,ECOBOOST,WEB,47,58,1.21,27,39
2023-07-04 17:00:00,ECOBOOST,MOBILE,7,53,6.62,9,1
2023-07-04 17:00:00,ECOBOOST,APP,31,88,2.75,12,44
2023-07-04 18:00:00,ECO300,WEB,46,95,2.02,58,41
2023-07-04 18:00:00,ECO300,MOBILE,41,53,1.26,40,55
2023-07-04 18:00:00,ECO300,APP,31,59,1.84,44,43
2023-07-04 18:00:00,ECO900,WEB,39,85,2.12,21,43
2023-07-04 18:00:00,ECO900,MOBILE,21,79,3.59,6,14
2023-07-04 18:00:00,ECO900,APP,7,65,8.12,15,13
2023-07-04 18:00:00,ECOBOOST,WEB,32,79,2.39,50,32
2023-07-04 18:00:00,ECOBOOST,MOBILE,46,49,1.04,32,35
2023-07-04 18:00:00,ECOBOOST,APP,25,65,2.5,27,30
2023-07-04 19:00:00,ECO300,WEB,25,55,2.12,11,29
2023-07-04 19:00:00,ECO300,MOBILE,32,48,1.45,22,30
2023-07-04 19:00:00,ECO300,APP,15,52,3.25,2,13
2023-07-04 19:00:00,ECO900,WEB,22,66,2.87,24,17
2023-07-04 19:00:00,ECO900,MOBILE,27,63,2.25,31,36
2023-07-04 19:00:00,ECO900,APP,10,42,3.82,13,-4
2023-07-04 19:00:00,ECOBOOST,WEB,34,44,1.26,45,48
2023-07-04 19:00:00,ECOBOOST,MOBILE,3,32,8.0,11,-6
2023-07-04 19:00:00,ECOBOOST,APP,25,69,2.65,22,23
2023-07-04 20:00:00,ECO300,WEB,4,45,9.0,-10,-10
2023-07-04 20:00:00,ECO300,MOBILE,42,87,2.02,32,53
2023-07-04 20:00:00,ECO300,APP,23,33,1.38,25,20
2023-07-04 20:00:00,ECO900,WEB,15,17,1.06,16,0
2023-07-04 20:00:00,ECO900,MOBILE,30,61,1.97,15,37
2023-07-04 20:00:00,ECO900,APP,18,69,3.63,0,21
2023-07-04 20:00:00,ECOBOOST,WEB,27,85,3.04,7,25
2023-07-04 20:00:00,ECOBOOST,MOBILE,37,52,1.37,24,32
2023-07-04 20:00:00,ECOBOOST,APP,24,46,1.84,36,11
2023-07-04 21:00:00,ECO300,WEB,36,89,2.41,55,28
2023-07-04 21:00:00,ECO300,MOBILE,12,36,2.77,-3,-3
2023-07-04 21:00:00,ECO300,APP,31,59,1.84,20,19
2023-07-04 21:00:00,ECO900,WEB,18,43,2.26,13,30
2023-07-04 21:00:00,ECO900,MOBILE,30,54,1.74,33,23
2023-07-04 21:00:00,ECO900,APP,31,44,1.38,39,19
2023-07-04 21:00:00,ECOBOOST,WEB,5,54,9.0,12,-4
2023-07-04 21:00:00,ECOBOOST,MOBILE,28,81,2.79,23,16
2023-07-04 21:00:00,ECOBOOST,APP,30,69,2.23,33,30
2023-07-04 22:00:00,ECO300,WEB,41,81,1.93,29,36
2023-07-04 22:00:00,ECO300,MOBILE,23,52,2.17,28,36
2023-07-04 22:00:00,ECO300,APP,45,74,1.61,46,43
2023-07-04 22:00:00,ECO900,WEB,21,72,3.27,10,15
2023-07-04 22:00:00,ECO900,MOBILE,9,28,2.8,21,23
2023-07-04 22:00:00,ECO900,APP,7,46,5.75,18,15
2023-07-04 22:00:00,ECOBOOST,WEB,37,48,1.26,50,23
2023-07-04 22:00:00,ECOBOOST,MOBILE,47,82,1.71,39,59
2023-07-04 22:00:00,ECOBOOST,APP,3,58,14.5,2,-4
2023-07-04 23:00:00,ECO300,WEB,38,39,1.0,46,49
2023-07-04 23:00:00,ECO300,MOBILE,37,58,1.53,42,51
2023-07-04 23:00:00,ECO300,APP,46,83,1.77,57,55
2023-07-04 23:00:00,ECO900,WEB,13,67,4.79,5,24
2023-07-04 23:00:00,ECO900,MOBILE,6,31,4.43,25,-2
2023-07-04 23:00:00,ECO900,APP,24,68,2.72,20,11
2023-07-04 23:00:00,ECOBOOST,WEB,23,43,1.79,34,22
2023-07-04 23:00:00,ECOBOOST,MOBILE,0,2,2.0,-7,-7
2023-07-04 23:00:00,ECOBOOST,APP,31,43,1.34,32,42
2023-07-05 00:00:00,ECO300,WEB,43,85,1.93,31,51
2023-07-05 00:00:00,ECO300,MOBILE,31,87,2.72,31,26
2023-07-05 00:00:00,ECO300,APP,16,32,1.88,7,20
2023-07-05 00:00:00,ECO900,WEB,47,66,1.38,29,40
2023-07-05 00:00:00,ECO900,MOBILE,38,93,2.38,21,40
2023-07-05 00:00:00,ECO900,APP,1,10,5.0,-6,1
2023-07-05 00:00:00,ECOBOOST,WEB,16,42,2.47,34,1
2023-07-05 00:00:00,ECOBOOST,MOBILE,31,49,1.53,14,38
2023-07-05 00:00:00,ECOBOOST,APP,41,90,2.14,51,55
2023-07-05 01:00:00,ECO300,WEB,2,29,9.67,-16,12
2023-07-05 01:00:00,ECO300,MOBILE,27,47,1.68,32,13
2023-07-05 01:00:00,ECO300,APP,33,35,1.03,50,23
2023-07-05 01:00:00,ECO900,WEB,6,22,3.14,5,3
2023-07-05 01:00:00,ECO900,MOBILE,42,48,1.12,57,47
2023-07-05 01:00:00,ECO900,APP,12,57,4.38,12,2
2023-07-05 01:00:00,ECOBOOST,WEB,13,69,4.93,28,16
2023-07-05 01:00:00,ECOBOOST,MOBILE,28,49,1.69,23,24
2023-07-05 01:00:00,ECOBOOST,APP,47,73,1.52,60,56
2023-07-05 02:00:00,ECO300,WEB,32,60,1.82,13,22
2023-07-05 02:00:00,ECO300,MOBILE,30,51,1.65,32,19
2023-07-05 02:00:00,ECO300,APP,20,65,3.1,28,33
2023-07-05 02:00:00,ECO900,WEB,15,41,2.56,3,16
2023-07-05 02:00:00,ECO900,MOBILE,48,77,1.57,37,39
2023-07-05 02:00:00,ECO900,APP,47,89,1.85,53,36
2023-07-05 02:00:00,ECOBOOST,WEB,48,96,1.96,52,57
2023-07-05 02:00:00,ECOBOOST,MOBILE,5,7,1.17,15,5
2023-07-05 02:00:00,ECOBOOST,APP,5,64,10.67,6,0
2023-07-05 03:00:00,ECO300,WEB,33,46,1.35,42,32
2023-07-05 03:00:00,ECO300,MOBILE,1,39,19.5,6,-7
2023-07-05 03:00:00,ECO300,APP,40,57,1.39,59,42
2023-07-05 03:00:00,ECO900,WEB,47,64,1.33,38,45
2023-07-05 03:00:00,ECO900,MOBILE,48,56,1.14,34,34
2023-07-05 03:00:00,ECO900,APP,17,39,2.17,24,18
2023-07-05 03:00:00,ECOBOOST,WEB,37,46,1.21,47,27
2023-07-05 03:00:00,ECOBOOST,MOBILE,42,55,1.28,50,53
2023-07-05 03:00:00,ECOBOOST,APP,9,47,4.7,14,6
2023-07-05 04:00:00,ECO300,WEB,7,24,3.0,10,9
2023-07-05 04:00:00,ECO300,MOBILE,38,59,1.51,21,33
2023-07-05 04:00:00,ECO300,APP,37,50,1.32,48,28
2023-07-05 04:00:00,ECO900,WEB,44,70,1.56,30,31
2023-07-05 04:00:00,ECO900,MOBILE,27,45,1.61,30,31
2023-07-05 04:00:00,ECO900,APP,38,78,2.0,29,45
2023-07-05 04:00:00,ECOBOOST,WEB,22,67,2.91,33,36
2023-07-05 04:00:00,ECOBOOST,MOBILE,29,83,2.77,15,33
2023-07-05 04:00:00,ECOBOOST,APP,26,52,1.93,36,31
2023-07-05 05:00:00,ECO300,WEB,44,87,1.93,47,39
2023-07-05 05:00:00,ECO300,MOBILE,30,76,2.45,21,16
2023-07-05 05:00:00,ECO300,APP,30,33,1.06,21,43
2023-07-05 05:00:00,ECO900,WEB,48,90,1.84,47,59
2023-07-05 05:00:00,ECO900,MOBILE,9,18,1.8,10,8
2023-07-05 05:00:00,ECO900,APP,30,84,2.71,42,29
2023-07-05 05:00:00,ECOBOOST,WEB,24,81,3.24,42,34
2023-07-05 05:00:00,ECOBOOST,MOBILE,24,29,1.16,32,23
2023-07-05 05:00:00,ECOBOOST,APP,8,17,1.89,-1,14
2023-07-05 06:00:00,ECO300,WEB,41,64,1.52,46,35
2023-07-05 06:00:00,ECO300,MOBILE,27,72,2.57,11,18
2023-07-05 06:00:00,ECO300,APP,40,82,2.0,49,38
2023-07-05 06:00:00,ECO900,WEB,4,34,6.8,-9,3
2023-07-05 06:00:00,ECO900,MOBILE,19,52,2.6,33,7
2023-07-05 06:00:00,ECO900,APP,28,69,2.38,28,29
2023-07-05 06:00:00,ECOBOOST,WEB,12,46,3.54,-3,19
2023-07-05 06:00:00,ECOBOOST,MOBILE,33,81,2.38,37,28
2023-07-05 06:00:00,ECOBOOST,APP,4,33,6.6,-8,18
2023-07-05 07:00:00,ECO300,WEB,48,57,1.16,44,37
2023-07-05 07:00:00,ECO300,MOBILE,40,94,2.29,40,38
2023-07-05 07:00:00,ECO300,APP,28,78,2.69,25,31
2023-07-05 07:00:00,ECO900,WEB,11,55,4.58,-5,-4
2023-07-05 07:00:00,ECO900,MOBILE,11,35,2.92,-1,17
2023-07-05 07:00:00,ECO900,APP,12,47,3.62,9,16
2023-07-05 07:00:00,ECOBOOST,WEB,10,61,5.55,29,7
2023-07-05 07:00:00,ECOBOOST,MOBILE,31,59,1.84,13,19
2023-07-05 07:00:00,ECOBOOST,APP,28,74,2.55,36,33
2023-07-05 08:00:00,ECO300,WEB,4,16,3.2,2,13
2023-07-05 08:00:00,ECO300,MOBILE,15,46,2.88,29,16
2023-07-05 08:00:00,ECO300,APP,13,68,4.86,-2,14
2023-07-05 08:00:00,ECO900,WEB,0,27,27.0,7,2
2023-07-05 08:00:00,ECO900,MOBILE,7,35,4.38,0,15
2023-07-05 08:00:00,ECO900,APP,41,95,2.26,30,29
2023-07-05 08:00:00,ECOBOOST,WEB,23,60,2.5,5,17
2023-07-05 08:00:00,ECOBOOST,MOBILE,4,45,9.0,3,-3
2023-07-05 08:00:00,ECOBOOST,APP,35,59,1.64,18,22
2023-07-05 09:00:00,ECO300,WEB,49,56,1.12,54,37
2023-07-05 09:00:00,ECO300,MOBILE,9,19,1.9,24,21
2023-07-05 09:00:00,ECO300,APP,13,49,3.5,1,1
2023-07-05 09:00:00,ECO900,WEB,21,23,1.05,40,16
2023-07-05 09:00:00,ECO900,MOBILE,17,74,4.11,34,29
2023-07-05 09:00:00,ECO900,APP,7,7,0.88,5,-8
2023-07-05 09:00:00,ECOBOOST,WEB,47,103,2.15,38,36
2023-07-05 09:00:00,ECOBOOST,MOBILE,45,75,1.63,52,48
2023-07-05 09:00:00,ECOBOOST,APP,6,35,5.0,24,-4
2023-07-05 10:00:00,ECO300,WEB,24,78,3.12,7,31
2023-07-05 10:00:00,ECO300,MOBILE,0,24,24.0,-3,14
2023-07-05 10:00:00,ECO300,APP,33,53,1.56,33,34
2023-07-05 10:00:00,ECO900,WEB,43,76,1.73,36,32
2023-07-05 10:00:00,ECO900,MOBILE,45,66,1.43,33,54
2023-07-05 10:00:00,ECO900,APP,18,27,1.42,24,29
2023-07-05 10:00:00,ECOBOOST,WEB,21,31,1.41,30,14
2023-07-05 10:00:00,ECOBOOST,MOBILE,37,90,2.37,41,36
2023-07-05 10:00:00,ECOBOOST,APP,10,41,3.73,-10,11
2023-07-05 11:00:00,ECO300,WEB,7,47,5.88,5,-4
2023-07-05 11:00:00,ECO300,MOBILE,21,36,1.64,10,6
2023-07-05 11:00:00,ECO300,APP,46,54,1.15,30,44
2023-07-05 11:00:00,ECO900,WEB,4,31,6.2,5,11
2023-07-05 11:00:00,ECO900,MOBILE,39,98,2.45,36,52
2023-07-05 11:00:00,ECO900,APP,8,48,5.33,12,-6
2023-07-05 11:00:00,ECOBOOST,WEB,13,22,1.57,25,9
2023-07-05 11:00:00,ECOBOOST,MOBILE,25,45,1.73,39,13
2023-07-05 11:00:00,ECOBOOST,APP,45,64,1.39,25,39
2023-07-05 12:00:00,ECO300,WEB,33,37,1.09,33,41
2023-07-05 12:00:00,ECO300,MOBILE,25,33,1.27,42,11
2023-07-05 12:00:00,ECO300,APP,13,70,5.0,10,8
2023-07-05 12:00:00,ECO900,WEB,24,25,1.0,7,9
2023-07-05 12:00:00,ECO900,MOBILE,47,47,0.98,42,36
2023-07-05 12:00:00,ECO900,APP,33,57,1.68,20,22
2023-07-05 12:00:00,ECOBOOST,WEB,20,44,2.1,33,26
2023-07-05 12:00:00,ECOBOOST,MOBILE,23,70,2.92,24,18
2023-07-05 12:00:00,ECOBOOST,APP,18,76,4.0,28,9
2023-07-05 13:00:00,ECO300,WEB,30,49,1.58,48,30
2023-07-05 13:00:00,ECO300,MOBILE,32,40,1.21,18,42
2023-07-05 13:00:00,ECO300,APP,24,60,2.4,5,30
2023-07-05 13:00:00,ECO900,WEB,45,72,1.57,64,43
2023-07-05 13:00:00,ECO900,MOBILE,24,63,2.52,26,16
2023-07-05 13:00:00,ECO900,APP,27,77,2.75,40,21
2023-07-05 13:00:00,ECOBOOST,WEB,18,44,2.32,26,31
2023-07-05 13:00:00,ECOBOOST,MOBILE,8,59,6.56,15,-7
2023-07-05 13:00:00,ECOBOOST,APP,6,63,9.0,-9,3
2023-07-05 14:00:00,ECO300,WEB,45,78,1.7,30,54
2023-07-05 14:00:00,ECO300,MOBILE,34,77,2.2,48,39
2023-07-05 14:00:00,ECO300,APP,0,12,12.0,13,-15
2023-07-05 14:00:00,ECO900,WEB,44,97,2.16,30,34
2023-07-05 14:00:00,ECO900,MOBILE,21,58,2.64,30,30
2023-07-05 14:00:00,ECO900,APP,46,79,1.68,52,50
2023-07-05 14:00:00,ECOBOOST,WEB,24,48,1.92,8,37
2023-07-05 14:00:00,ECOBOOST,MOBILE,45,56,1.22,61,31
2023-07-05 14:00:00,ECOBOOST,APP,20,20,0.95,2,15
2023-07-05 15:00:00,ECO300,WEB,27,61,2.18,12,12
2023-07-05 15:00:00,ECO300,MOBILE,29,56,1.87,17,19
2023-07-05 15:00:00,ECO300,APP,24,45,1.8,29,36
2023-07-05 15:00:00,ECO900,WEB,6,58,8.29,-12,7
2023-07-05 15:00:00,ECO900,MOBILE,34,57,1.63,35,28
2023-07-05 15:00:00,ECO900,APP,3,60,15.0,21,-8
2023-07-05 15:00:00,ECOBOOST,WEB,20,33,1.57,32,31
2023-07-05 15:00:00,ECOBOOST,MOBILE,1,32,16.0,-3,-9
2023-07-05 15:00:00,ECOBOOST,APP,40,56,1.37,41,48
2023-07-05 16:00:00,ECO300,WEB,27,72,2.57,28,30
2023-07-05 16:00:00,ECO300,MOBILE,27,31,1.11,26,17
2023-07-05 16:00:00,ECO300,APP,42,53,1.23,40,38
2023-07-05 16:00:00,ECO900,WEB,37,86,2.26,21,28
2023-07-05 16:00:00,ECO900,MOBILE,25,51,1.96,24,35
2023-07-05 16:00:00,ECO900,APP,8,21,2.33,-2,4
2023-07-05 16:00:00,ECOBOOST,WEB,49,73,1.46,67,56
2023-07-05 16:00:00,ECOBOOST,MOBILE,18,68,3.58,2,29
2023-07-05 16:00:00,ECOBOOST,APP,36,80,2.16,28,40
2023-07-05 17:00:00,ECO300,WEB,15,65,4.06,16,14
2023-07-05 17:00:00,ECO300,MOBILE,25,54,2.08,28,29
2023-07-05 17:00:00,ECO300,APP,24,82,3.28,26,15
2023-07-05 17:00:00,ECO900,WEB,27,46,1.64,46,19
2023-07-05 17:00:00,ECO900,MOBILE,25,42,1.62,26,35
2023-07-05 17:00:00,ECO900,APP,9,38,3.8,8,1
2023-07-05 17:00:00,ECOBOOST,WEB,42,72,1.67,58,48
2023-07-05 17:00:00,ECOBOOST,MOBILE,32,47,1.42,18,28
2023-07-05 17:00:00,ECOBOOST,APP,36,67,1.81,51,47
2023-07-05 18:00:00,ECO300,WEB,29,43,1.43,12,35
2023-07-05 18:00:00,ECO300,MOBILE,37,65,1.71,42,33
2023-07-05 18:00:00,ECO300,APP,5,42,7.0,17,17
2023-07-05 18:00:00,ECO900,WEB,16,17,1.0,-2,3
2023-07-05 18:00:00,ECO900,MOBILE,49,94,1.88,33,59
2023-07-05 18:00:00,ECO900,APP,14,50,3.33,0,25
2023-07-05 18:00:00,ECOBOOST,WEB,13,52,3.71,16,5
2023-07-05 18:00:00,ECOBOOST,MOBILE,49,85,1.7,30,39
2023-07-05 18:00:00,ECOBOOST,APP,46,100,2.13,45,48
2023-07-05 19:00:00,ECO300,WEB,14,38,2.53,21,-1
2023-07-05 19:00:00,ECO300,MOBILE,37,78,2.05,40,42
2023-07-05 19:00:00,ECO300,APP,34,72,2.06,22,44
2023-07-05 19:00:00,ECO900,WEB,0,58,58.0,6,12
2023-07-05 19:00:00,ECO900,MOBILE,42,67,1.56,23,43
2023-07-05 19:00:00,ECO900,APP,28,38,1.31,23,39
2023-07-05 19:00:00,ECOBOOST,WEB,43,68,1.55,41,43
2023-07-05 19:00:00,ECOBOOST,MOBILE,5,6,1.0,-6,6
2023-07-05 19:00:00,ECOBOOST,APP,39,41,1.02,47,26
2023-07-05 20:00:00,ECO300,WEB,41,56,1.33,45,29
2023-07-05 20:00:00,ECO300,MOBILE,25,67,2.58,33,32
2023-07-05 20:00:00,ECO300,APP,17,75,4.17,11,22
2023-07-05 20:00:00,ECO900,WEB,33,78,2.29,17,19
2023-07-05 20:00:00,ECO900,MOBILE,25,40,1.54,32,37
2023-07-05 20:00:00,ECO900,APP,15,15,0.94,14,3
2023-07-05 20:00:00,ECOBOOST,WEB,45,77,1.67,57,42
2023-07-05 20:00:00,ECOBOOST,MOBILE,24,39,1.56,26,24
2023-07-05 20:00:00,ECOBOOST,APP,34,45,1.29,46,20
2023-07-05 21:00:00,ECO300,WEB,2,6,2.0,-16,-4
2023-07-05 21:00:00,ECO300,MOBILE,15,36,2.25,13,4
2023-07-05 21:00:00,ECO300,APP,27,57,2.04,28,16
2023-07-05 21:00:00,ECO900,WEB,41,84,2.0,32,42
2023-07-05 21:00:00,ECO900,MOBILE,23,57,2.38,40,18
2023-07-05 21:00:00,ECO900,APP,27,72,2.57,26,34
2023-07-05 21:00:00,ECOBOOST,WEB,30,74,2.39,11,15
2023-07-05 21:00:00,ECOBOOST,MOBILE,13,28,2.0,30,13
2023-07-05 21:00:00,ECOBOOST,APP,49,55,1.1,30,47
2023-07-05 22:00:00,ECO300,WEB,30,54,1.74,48,33
2023-07-05 22:00:00,ECO300,MOBILE,1,54,27.0,-5,-10
2023-07-05 22:00:00,ECO300,APP,25,67,2.58,17,28
2023-07-05 22:00:00,ECO900,WEB,38,88,2.26,28,47
2023-07-05 22:00:00,ECO900,MOBILE,41,95,2.26,58,42
2023-07-05 22:00:00,ECO900,APP,23,54,2.25,26,16
2023-07-05 22:00:00,ECOBOOST,WEB,16,45,2.65,11,22
2023-07-05 22:00:00,ECOBOOST,MOBILE,49,51,1.02,47,53
2023-07-05 22:00:00,ECOBOOST,APP,29,67,2.23,24,30
2023-07-05 23:00:00,ECO300,WEB,10,27,2.45,7,0
2023-07-05 23:00:00,ECO300,MOBILE,9,48,4.8,-5,23
2023-07-05 23:00:00,ECO300,APP,2,14,4.67,18,-7
2023-07-05 23:00:00,ECO900,WEB,32,48,1.45,37,32
2023-07-05 23:00:00,ECO900,MOBILE,30,60,1.94,42,30
2023-07-05 23:00:00,ECO900,APP,19,71,3.55,4,17
2023-07-05 23:00:00,ECOBOOST,WEB,2,26,8.67,8,7
2023-07-05 23:00:00,ECOBOOST,MOBILE,42,86,2.0,56,32
2023-07-05 23:00:00,ECOBOOST,APP,49,69,1.38,30,52
2023-07-06 00:00:00,ECO300,WEB,0,1,1.0,15,-15
2023-07-06 00:00:00,ECO300,MOBILE,39,85,2.12,40,38
2023-07-06 00:00:00,ECO300,APP,40,54,1.32,26,29
2023-07-06 00:00:00,ECO900,WEB,35,35,0.97,49,45
2023-07-06 00:00:00,ECO900,MOBILE,1,19,9.5,-17,0
2023-07-06 00:00:00,ECO900,APP,33,75,2.21,33,42
2023-07-06 00:00:00,ECOBOOST,WEB,18,72,3.79,28,29
2023-07-06 00:00:00,ECOBOOST,MOBILE,14,70,4.67,6,4
2023-07-06 00:00:00,ECOBOOST,APP,12,45,3.46,6,2
2023-07-06 01:00:00,ECO300,WEB,22,59,2.57,24,34
2023-07-06 01:00:00,ECO300,MOBILE,3,17,4.25,14,13
2023-07-06 01:00:00,ECO300,APP,40,56,1.37,54,52
2023-07-06 01:00:00,ECO900,WEB,42,66,1.53,48,40
2023-07-06 01:00:00,ECO900,MOBILE,16,49,2.88,21,4
2023-07-06 01:00:00,ECO900,APP,25,33,1.27,11,19
2023-07-06 01:00:00,ECOBOOST,WEB,24,60,2.4,27,24
2023-07-06 01:00:00,ECOBOOST,MOBILE,32,50,1.52,20,45
2023-07-06 01:00:00,ECOBOOST,APP,26,58,2.15,23,18
2023-07-06 02:00:00,ECO300,WEB,48,58,1.18,67,40
2023-07-06 02:00:00,ECO300,MOBILE,17,70,3.89,-3,24
2023-07-06 02:00:00,ECO300,APP,28,30,1.03,19,19
2023-07-06 02:00:00,ECO900,WEB,34,88,2.51,25,24
2023-07-06 02:00:00,ECO900,MOBILE,30,56,1.81,28,37
2023-07-06 02:00:00,ECO900,APP,40,41,1.0,45,33
2023-07-06 02:00:00,ECOBOOST,WEB,27,42,1.5,32,32
2023-07-06 02:00:00,ECOBOOST,MOBILE,25,56,2.15,39,36
2023-07-06 02:00:00,ECOBOOST,APP,1,5,2.5,9,6
2023-07-06 03:00:00,ECO300,WEB,26,71,2.63,6,39
2023-07-06 03:00:00,ECO300,MOBILE,43,74,1.68,51,53
2023-07-06 03:00:00,ECO300,APP,13,68,4.86,-7,6
2023-07-06 03:00:00,ECO900,WEB,19,73,3.65,16,11
2023-07-06 03:00:00,ECO900,MOBILE,21,22,1.0,24,16
2023-07-06 03:00:00,ECO900,APP,35,77,2.14,17,24
2023-07-06 03:00:00,ECOBOOST,WEB,31,47,1.47,16,43
2023-07-06 03:00:00,ECOBOOST,MOBILE,43,75,1.7,60,36
2023-07-06 03:00:00,ECOBOOST,APP,44,82,1.82,39,49
2023-07-06 04:00:00,ECO300,WEB,9,13,1.3,-4,6
2023-07-06 04:00:00,ECO300,MOBILE,33,46,1.35,24,37
2023-07-06 04:00:00,ECO300,APP,26,54,2.0,8,34
2023-07-06 04:00:00,ECO900,WEB,7,60,7.5,8,14
2023-07-06 04:00:00,ECO900,MOBILE,24,24,0.96,40,14
2023-07-06 04:00:00,ECO900,APP,26,36,1.33,12,18
2023-07-06 04:00:00,ECOBOOST,WEB,13,61,4.36,-5,27
2023-07-06 04:00:00,ECOBOOST,MOBILE,19,51,2.55,3,11
2023-07-06 04:00:00,ECOBOOST,APP,31,49,1.53,20,33
2023-07-06 05:00:00,ECO300,WEB,37,45,1.18,34,40
2023-07-06 05:00:00,ECO300,MOBILE,18,70,3.68,36,23
2023-07-06 05:00:00,ECO300,APP,39,42,1.05,42,38
2023-07-06 05:00:00,ECO900,WEB,42,71,1.65,61,44
2023-07-06 05:00:00,ECO900,MOBILE,3,28,7.0,-17,-3
2023-07-06 05:00:00,ECO900,APP,23,71,2.96,35,19
2023-07-06 05:00:00,ECOBOOST,WEB,37,94,2.47,49,45
2023-07-06 05:00:00,ECOBOOST,MOBILE,28,48,1.66,8,20
2023-07-06 05:00:00,ECOBOOST,APP,42,90,2.09,39,51
2023-07-06 06:00:00,ECO300,WEB,11,20,1.67,-1,8
2023-07-06 06:00:00,ECO300,MOBILE,9,63,6.3,-5,13
2023-07-06 06:00:00,ECO300,APP,16,58,3.41,32,8
2023-07-06 06:00:00,ECO900,WEB,35,44,1.22,17,43
2023-07-06 06:00:00,ECO900,MOBILE,20,52,2.48,6,9
2023-07-06 06:00:00,ECO900,APP,24,45,1.8,10,22
2023-07-06 06:00:00,ECOBOOST,WEB,17,43,2.39,32,5
2023-07-06 06:00:00,ECOBOOST,MOBILE,42,93,2.16,26,45
2023-07-06 06:00:00,ECOBOOST,APP,38,46,1.18,36,38
2023-07-06 07:00:00,ECO300,WEB,47,71,1.48,36,47
2023-07-06 07:00:00,ECO300,MOBILE,19,51,2.55,37,9
2023-07-06 07:00:00,ECO300,APP,29,43,1.43,31,18
2023-07-06 07:00:00,ECO900,WEB,12,61,4.69,11,9
2023-07-06 07:00:00,ECO900,MOBILE,18,43,2.26,24,17
2023-07-06 07:00:00,ECO900,APP,8,8,0.89,27,11
2023-07-06 07:00:00,ECOBOOST,WEB,40,61,1.49,59,38
2023-07-06 07:00:00,ECOBOOST,MOBILE,35,47,1.31,22,24
2023-07-06 07:00:00,ECOBOOST,APP,48,99,2.02,48,55
2023-07-06 08:00:00,ECO300,WEB,1,36,18.0,12,10
2023-07-06 08:00:00,ECO300,MOBILE,14,34,2.27,7,24
2023-07-06 08:00:00,ECO300,APP,35,68,1.89,35,24
2023-07-06 08:00:00,ECO900,WEB,6,62,8.86,5,-7
2023-07-06 08:00:00,ECO900,MOBILE,3,9,2.25,17,-9
2023-07-06 08:00:00,ECO900,APP,29,67,2.23,17,20
2023-07-06 08:00:00,ECOBOOST,WEB,45,45,0.98,41,56
2023-07-06 08:00:00,ECOBOOST,MOBILE,38,88,2.26,31,37
2023-07-06 08:00:00,ECOBOOST,APP,11,20,1.67,25,21
2023-07-06 09:00:00,ECO300,WEB,9,13,1.3,6,3
2023-07-06 09:00:00,ECO300,MOBILE,8,52,5.78,24,2
2023-07-06 09:00:00,ECO300,APP,8,42,4.67,-11,15
2023-07-06 09:00:00,ECO900,WEB,8,24,2.67,1,-2
2023-07-06 09:00:00,ECO900,MOBILE,3,59,14.75,20,-3
2023-07-06 09:00:00,ECO900,APP,6,46,6.57,-14,1
2023-07-06 09:00:00,ECOBOOST,WEB,43,89,2.02,30,45
2023-07-06 09:00:00,ECOBOOST,MOBILE,18,66,3.47,32,17
2023-07-06 09:00:00,ECOBOOST,APP,49,62,1.24,31,51
2023-07-06 10:00:00,ECO300,WEB,33,78,2.29,43,26
2023-07-06 10:00:00,ECO300,MOBILE,14,32,2.13,14,28
2023-07-06 10:00:00,ECO300,APP,4,10,2.0,-8,12
2023-07-06 10:00:00,ECO900,WEB,44,78,1.73,42,36
