Week,Country,Brand,Product,SKU,Price,Promo_Flag,Promo_Depth,Distribution_Numeric,Distribution_Weighted,Total_Category_Sales,Product_Units,Competitor_Units,Cannibalisation_Index,Cross_Price_Elasticity,New_Customers,Returning_Customers,Switching_Customers,Churn,Share_Of_Segment,Forecast_Classic,Forecast_Zero
2023-05-29,BE,FreshBite,Classic,FB-CL-003,4.68,0,0.0,72.8,69.5,66369.28856545444,48921,16164,0.16391900487504352,-1.12,9832,32377,4974,5166,59.27,47646.0,
2023-05-29,BE,FreshBite,Classic,FB-CL-004,4.73,0,0.0,68.7,58.3,78711.89462618309,53514,37616,0.05980014417304709,-1.17,11535,32073,8969,2890,46.0,56680.0,
2023-05-29,BE,FreshBite,Classic,FB-CL-005,3.79,0,0.0,95.6,90.7,65613.29982585993,50498,39493,0.3404261371494246,0.3,11168,27641,4822,3714,48.04,47205.0,
2023-05-29,BE,FreshBite,Zero,FB-ZR-001,5.12,1,0.2,92.8,91.8,70767.95434979847,19512,20715,0.0837300613424413,-0.04,2677,13311,1498,1151,21.33,,20035.0
2023-05-29,BE,FreshBite,Zero,FB-ZR-002,4.8,0,0.0,67.1,52.9,63113.221076927985,19139,25535,0.175119535388484,0.25,2603,9341,3197,1207,21.59,,19397.0
2023-05-29,BE,FreshBite,Zero,FB-ZR-003,4.53,0,0.0,95.8,89.6,58414.52810720713,14133,21819,0.03579775204644453,-0.5,1503,6940,1824,1228,17.61,,14191.0
2023-05-29,BE,FreshBite,Zero,FB-ZR-004,4.32,0,0.0,66.6,56.0,59100.23700716321,14993,19934,0.2063098302459807,-0.11,2680,6827,1857,1976,18.97,,15994.0
2023-05-29,BE,FreshBite,Zero,FB-ZR-005,4.37,0,0.0,98.8,86.5,62269.69142398354,18918,14691,0.2629760204501737,-1.34,5605,9394,1417,2816,24.58,,20142.0
2023-05-29,DE,FreshBite,Classic,FB-CL-001,5.02,0,0.0,91.4,77.2,59579.964929088484,49138,6764,0.3178129357347233,-0.26,6959,34296,4561,6121,74.07,51001.0,
2023-05-29,DE,FreshBite,Classic,FB-CL-002,5.44,0,0.0,70.7,66.1,69842.04579626054,53610,26044,0.22244183693037864,-1.0,8447,28123,5574,5650,55.91,50537.0,
2023-05-29,DE,FreshBite,Classic,FB-CL-003,4.53,0,0.0,98.1,97.8,81466.79664335017,64071,28143,0.2545792176260673,0.39,15343,31367,7087,9127,58.45,60280.0,
2023-05-29,DE,FreshBite,Classic,FB-CL-004,4.5,0,0.0,63.0,47.2,77677.33686386597,43740,29044,0.0532348255172137,-0.29,4620,21843,3402,4721,40.99,41804.0,
2023-05-29,DE,FreshBite,Classic,FB-CL-005,5.39,0,0.0,61.8,58.6,58116.29552341311,37258,36100,0.2979592783354727,-0.8,4816,18415,5748,1921,39.55,33863.0,
2023-05-29,DE,FreshBite,Zero,FB-ZR-001,4.01,0,0.0,84.1,80.9,66703.53903136363,16185,14932,0.26519155798721256,-1.36,2162,7126,2776,1450,19.83,,17514.0
2023-05-29,DE,FreshBite,Zero,FB-ZR-002,3.65,0,0.0,98.3,82.3,58044.85242740238,19197,31291,0.28640081321627026,0.45,4140,11029,3096,1828,21.49,,21800.0
2023-05-29,DE,FreshBite,Zero,FB-ZR-003,5.1,0,0.0,99.3,78.8,80613.13424064821,23645,23781,0.09279810827647111,0.1,5951,12466,2770,1363,22.65,,25364.0
2023-05-29,DE,FreshBite,Zero,FB-ZR-004,5.26,0,0.0,65.8,60.1,66384.71761793245,23137,34678,0.050900147791442946,-1.3,4672,15998,2790,3334,22.89,,22498.0
2023-05-29,DE,FreshBite,Zero,FB-ZR-005,4.58,0,0.0,92.7,65.7,79567.26982869575,24908,13184,0.10697216618362618,-0.16,2538,13267,1417,3632,26.85,,23436.0
2023-06-05,FR,FreshBite,Classic,FB-CL-001,5.23,0,0.0,66.2,57.0,60400.19635421712,39848,27678,0.34128544663123095,-1.24,4818,24150,5044,5637,45.24,41480.0,
2023-06-05,FR,FreshBite,Classic,FB-CL-002,4.46,0,0.0,97.2,76.1,45293.05612626254,37717,22402,0.35616719572138367,-1.47,4653,17297,3188,4477,55.72,36220.0,
2023-06-05,FR,FreshBite,Classic,FB-CL-003,4.82,0,0.0,79.0,59.4,41614.039365767945,26318,32448,0.09435690648056623,-1.36,3787,14364,5242,3493,35.54,23799.0,
2023-06-05,FR,FreshBite,Classic,FB-CL-004,4.75,0,0.0,98.7,77.6,59840.87176183853,41886,32809,0.30082741220476455,-1.14,6857,17810,7951,5139,45.21,44740.0,
2023-06-05,FR,FreshBite,Classic,FB-CL-005,4.2,0,0.0,66.9,57.8,58481.41771326159,34119,17019,0.1004768462783988,-0.61,5133,22570,4828,3443,45.19,34604.0,
2023-06-05,FR,FreshBite,Zero,FB-ZR-001,4.89,0,0.0,64.0,49.0,57600.23286567832,17366,32600,0.12512664397839637,0.07,3865,7443,3289,1120,19.25,,19259.0
2023-06-05,FR,FreshBite,Zero,FB-ZR-002,5.22,0,0.0,89.1,72.9,49501.50719521447,16289,6146,0.29247109725619014,-0.68,2796,9012,2646,1479,29.27,,18215.0
2023-06-05,FR,FreshBite,Zero,FB-ZR-003,4.52,1,0.1,66.1,58.8,55948.05744100342,15015,37240,0.01095724721934257,0.02,4125,6116,1531,2154,16.11,,17106.0
2023-06-05,FR,FreshBite,Zero,FB-ZR-004,3.75,0,0.0,67.3,47.3,55399.91249773731,18299,19787,0.2795171383560618,0.36,2947,10995,3210,1502,24.34,,19925.0
2023-06-05,FR,FreshBite,Zero,FB-ZR-005,3.72,0,0.0,69.3,50.1,52189.91255446494,13797,22184,0.2872253693771058,-0.42,3805,6512,1968,1474,18.55,,13612.0
2023-06-05,BE,FreshBite,Classic,FB-CL-001,4.45,0,0.0,67.1,55.4,165489.027860962,121506,25150,0.24333116670576574,-1.36,31388,75741,23242,6762,63.74,128422.0,
2023-06-05,BE,FreshBite,Classic,FB-CL-002,5.02,0,0.0,63.7,49.9,144670.36426146995,118634,16464,0.2849483458360568,-0.01,34279,50928,6566,10476,73.62,123299.0,
2023-06-05,BE,FreshBite,Classic,FB-CL-003,4.72,0,0.0,76.2,66.4,156223.8743154995,130312,37844,0.3664849304498927,-1.4,29913,60587,24426,13678,67.15,125769.0,
2023-06-05,BE,FreshBite,Classic,FB-CL-004,4.83,0,0.0,87.0,76.6,132878.09692247625,102205,12974,0.3900769265397013,-1.34,11057,56994,6170,11017,70.07,95913.0,
2023-06-05,BE,FreshBite,Classic,FB-CL-005,4.63,1,0.25,62.5,50.5,132387.39429448018,110155,7927,0.2640134558775772,-0.08,30971,45240,7114,6254,78.51,100803.0,
2023-06-05,BE,FreshBite,Zero,FB-ZR-001,4.89,1,0.1,97.5,70.7,135332.86371628015,37486,16409,0.2731320037876398,0.1,9407,20630,7203,4326,24.7,,42796.0
2023-06-05,BE,FreshBite,Zero,FB-ZR-002,5.26,0,0.0,91.3,81.5,113350.8361928862,32454,22358,0.2614262217280418,0.04,5779,12984,2615,2259,23.91,,34931.0
2023-06-05,BE,FreshBite,Zero,FB-ZR-003,4.29,0,0.0,75.1,65.2,138795.77360718668,34269,11583,0.2533658174184987,-0.45,5642,23402,2170,2443,22.79,,32356.0
2023-06-05,BE,FreshBite,Zero,FB-ZR-004,4.71,0,0.0,68.4,64.2,116319.5335685902,32552,11816,0.353487273482298,-1.09,5625,13613,2308,4744,25.4,,34237.0
2023-06-05,BE,FreshBite,Zero,FB-ZR-005,3.93,0,0.0,64.9,45.9,165666.5602142357,57189,15901,0.24206188667619247,-1.23,7268,38341,10641,7842,31.5,,62898.0
2023-06-05,DE,FreshBite,Classic,FB-CL-001,5.45,0,0.0,96.5,72.6,118680.74048761399,92323,17867,0.3332919407735411,-1.43,18645,38854,15758,10116,67.61,98872.0,
2023-06-05,DE,FreshBite,Classic,FB-CL-002,5.48,0,0.0,67.1,60.7,119593.8673924737,70643,16771,0.17905792036439905,0.45,13180,45827,6797,10295,51.8,67934.0,
2023-06-05,DE,FreshBite,Classic,FB-CL-003,3.85,0,0.0,85.0,82.5,89210.66522822379,69619,29125,0.06685745424164301,0.25,18791,37787,5937,3516,58.83,68395.0,
2023-06-05,DE,FreshBite,Classic,FB-CL-004,5.24,0,0.0,78.3,74.8,102985.21680523618,82867,9823,0.09293700410490997,-0.68,24746,37544,12665,8776,73.46,89188.0,
2023-06-05,DE,FreshBite,Classic,FB-CL-005,3.52,0,0.0,74.4,70.2,120004.30671037518,87302,10076,0.23238960699295685,-0.47,14031,55732,4744,10116,67.11,95010.0,
2023-06-05,DE,FreshBite,Zero,FB-ZR-001,5.09,0,0.0,99.4,75.5,97982.22850514694,28523,20617,0.34553092384438155,-0.49,5383,15102,5540,1944,24.05,,31117.0
2023-06-05,DE,FreshBite,Zero,FB-ZR-002,4.57,0,0.0,93.1,87.1,103531.46862129486,27156,5295,0.24396822795735684,0.02,4900,14683,4789,1435,24.95,,30527.0
2023-06-05,DE,FreshBite,Zero,FB-ZR-003,5.48,0,0.0,83.1,62.3,83672.91505279037,21304,26384,0.16133214935585505,-1.34,4420,11905,1630,2434,19.36,,22777.0
2023-06-05,DE,FreshBite,Zero,FB-ZR-004,4.62,1,0.15,72.1,66.2,97061.4037904073,33525,15773,0.19367263426911957,-0.84,6209,15588,4072,2379,29.71,,37730.0
2023-06-05,DE,FreshBite,Zero,FB-ZR-005,4.47,0,0.0,76.9,73.1,96108.0319174615,33358,17256,0.07540864678848812,-1.07,9894,18206,4155,2624,29.43,,33984.0
2023-06-12,FR,FreshBite,Classic,FB-CL-001,5.15,1,0.1,84.0,80.8,168444.512713504,140717,23761,0.34615929593308137,-0.42,29093,89881,24553,16349,73.21,145698.0,
2023-06-12,FR,FreshBite,Classic,FB-CL-002,4.37,0,0.0,71.3,67.2,138943.89754723056,86335,8823,0.21184277230670154,-1.2,14523,36913,15882,8630,58.43,81677.0,
2023-06-12,FR,FreshBite,Classic,FB-CL-003,4.63,0,0.0,91.3,65.7,128589.5338893051,79307,14256,0.09471683344244385,-0.85,8615,42286,15466,4390,55.52,79176.0,
2023-06-12,FR,FreshBite,Classic,FB-CL-004,4.1,0,0.0,96.5,75.8,145049.18459531196,113424,5611,0.07376080246936474,0.11,21594,62787,13698,10377,75.28,124031.0,
2023-06-12,FR,FreshBite,Classic,FB-CL-005,4.72,0,0.0,73.8,62.5,160655.90365225685,93712,38370,0.19761293278780717,-1.2,19559,54236,13073,8381,47.09,92077.0,
2023-06-12,FR,FreshBite,Zero,FB-ZR-001,4.58,0,0.0,75.8,66.5,143499.6116273413,43669,7301,0.3785970781296748,-1.26,10056,22796,8497,2823,28.96,,46715.0
2023-06-12,FR,FreshBite,Zero,FB-ZR-002,4.32,0,0.0,88.5,79.9,162065.4335890198,47693,19892,0.27917284415187066,0.12,5520,24764,2844,3083,26.21,,43250.0
2023-06-12,FR,FreshBite,Zero,FB-ZR-003,4.54,1,0.15,62.0,43.8,162582.99275245063,49886,11258,0.3379413642542754,-0.47,5058,25779,8125,4650,28.7,,57277.0
2023-06-12,FR,FreshBite,Zero,FB-ZR-004,4.92,0,0.0,74.7,55.0,157233.38471333002,46598,35013,0.29941166704767647,0.22,8520,29376,4864,3008,24.24,,53110.0
2023-06-12,FR,FreshBite,Zero,FB-ZR-005,4.65,0,0.0,65.6,51.4,133570.5431019124,35168,17613,0.33443571133736777,-1.35,9195,17339,5385,3205,23.26,,37136.0
2023-06-12,BE,FreshBite,Classic,FB-CL-001,3.67,0,0.0,96.0,93.1,135881.33807573255,80356,19906,0.06853193675275016,-0.38,18494,48672,9458,9853,51.58,76610.0,
2023-06-12,BE,FreshBite,Classic,FB-CL-002,4.47,0,0.0,82.2,79.9,152191.52105237148,122829,30572,0.06695201570920482,-0.29,36216,66206,9032,13936,67.21,130533.0,
2023-06-12,BE,FreshBite,Classic,FB-CL-003,5.16,0,0.0,99.1,85.5,135026.10321374843,105287,17435,0.10396271185167572,-0.1,14036,46340,12469,10087,69.06,100576.0,
2023-06-12,BE,FreshBite,Classic,FB-CL-004,4.88,0,0.0,98.3,77.2,152447.88801103906,115521,6995,0.08892536533148739,-0.03,27572,47045,12926,15068,72.45,117407.0,
2023-06-12,BE,FreshBite,Classic,FB-CL-005,4.09,1,0.2,65.8,61.1,136050.9187646051,96210,23089,0.13615803686150718,0.02,28074,61650,4845,7352,60.46,103976.0,
2023-06-12,BE,FreshBite,Zero,FB-ZR-001,3.58,0,0.0,67.3,60.3,117084.25488214816,35311,36932,0.3880186137925006,-0.64,5422,17007,6137,3928,22.93,,40160.0
2023-06-12,BE,FreshBite,Zero,FB-ZR-002,4.72,0,0.0,71.3,58.2,142728.9907272169,36262,12191,0.03559407279160167,-1.46,6451,19948,4139,3337,23.41,,41537.0
2023-06-12,BE,FreshBite,Zero,FB-ZR-003,5.1,1,0.15,72.1,71.8,137869.05908924705,39324,31406,0.012068887511636463,-0.44,6364,17187,5367,4493,23.23,,40408.0
2023-06-12,BE,FreshBite,Zero,FB-ZR-004,4.19,0,0.0,84.4,82.1,111888.9623590126,31989,9898,0.07572415466008318,-0.63,9445,16439,3007,3771,26.27,,32906.0
2023-06-12,BE,FreshBite,Zero,FB-ZR-005,5.03,0,0.0,92.1,80.9,122283.0094615883,36159,32194,0.19806600335245927,-0.4,5444,24402,4164,1908,23.41,,37911.0
2023-06-12,DE,FreshBite,Classic,FB-CL-001,3.78,0,0.0,90.1,77.2,74598.40638737945,47463,12251,0.27673533735644024,-1.23,10705,27410,5460,6814,54.65,51001.0,
2023-06-12,DE,FreshBite,Classic,FB-CL-002,4.01,0,0.0,88.9,77.5,63299.31336109213,41494,12429,0.17077396382612064,-0.93,8368,19218,8218,3757,54.79,38278.0,
2023-06-12,DE,FreshBite,Classic,FB-CL-003,3.56,0,0.0,81.9,63.5,77331.22424162994,51019,26173,0.21412283363111095,-0.13,6516,27262,9791,4254,49.29,52526.0,
2023-06-12,DE,FreshBite,Classic,FB-CL-004,5.2,0,0.0,87.2,85.0,78359.50637189925,56038,13830,0.39488833364416115,0.37,14086,35733,5293,5802,60.79,60905.0,
2023-06-12,DE,FreshBite,Classic,FB-CL-005,4.5,0,0.0,98.7,79.3,81650.82492907843,63531,33039,0.20223736663407613,-1.07,13312,34443,6833,7942,55.39,58827.0,
2023-06-12,DE,FreshBite,Zero,FB-ZR-001,4.15,1,0.2,78.7,67.7,73699.57428577277,25980,11043,0.054136704204082876,-0.69,2914,12581,3467,1713,30.66,,26599.0
2023-06-12,DE,FreshBite,Zero,FB-ZR-002,4.26,0,0.0,71.5,61.1,69968.90563139497,23719,28156,0.03674390564114063,0.33,5652,11535,3152,1707,24.17,,24616.0
2023-06-12,DE,FreshBite,Zero,FB-ZR-003,4.68,0,0.0,70.5,61.5,73114.07252565442,22614,18394,0.38900918634775383,-0.0,3175,10134,1725,3094,24.71,,25505.0
2023-06-12,DE,FreshBite,Zero,FB-ZR-004,4.41,1,0.25,90.7,77.0,79600.16522082494,26686,12301,0.17748479607860854,-0.1,6757,18494,3089,3793,29.04,,28333.0
2023-06-12,DE,FreshBite,Zero,FB-ZR-005,3.52,1,0.25,63.6,63.1,87334.76569845117,31310,29822,0.21997325720885239,-0.91,5962,21769,3524,2771,26.72,,35677.0
2023-06-19,FR,FreshBite,Classic,FB-CL-001,5.08,0,0.0,61.3,60.3,156395.9989138262,123014,22201,0.283788284321376,-0.2,30846,79775,7936,17236,68.88,134285.0,
2023-06-19,FR,FreshBite,Classic,FB-CL-002,4.79,0,0.0,74.4,68.1,120918.54507035857,77673,26292,0.33891333710194416,-0.36,13439,32930,12237,4095,52.76,72024.0,
2023-06-19,FR,FreshBite,Classic,FB-CL-003,5.45,0,0.0,85.8,66.9,141583.2784195327,106541,38124,0.14212898577124058,-1.28,23665,58177,6925,12191,59.29,116867.0,
2023-06-19,FR,FreshBite,Classic,FB-CL-004,5.43,0,0.0,85.6,74.1,146034.6845471611,120036,12130,0.1676784653532375,0.17,20255,48660,8289,8363,75.89,122056.0,
2023-06-19,FR,FreshBite,Classic,FB-CL-005,5.24,0,0.0,60.4,52.8,163356.27595263952,102592,15778,0.29549673826617834,-0.23,13804,57137,19756,6038,57.27,93117.0,
2023-06-19,FR,FreshBite,Zero,FB-ZR-001,4.01,0,0.0,91.4,80.6,153111.7142104949,54844,15994,0.3653534748034876,-0.64,11799,37101,4685,8045,32.43,,52896.0
2023-06-19,FR,FreshBite,Zero,FB-ZR-002,5.25,0,0.0,92.8,67.3,132470.65194209674,41295,15269,0.3984734847748101,-0.88,8933,22206,7100,4115,27.95,,38475.0
2023-06-19,FR,FreshBite,Zero,FB-ZR-003,5.37,0,0.0,73.3,53.7,110774.16180879294,35372,16131,0.25736809818450707,-0.7,9864,18659,5518,5108,27.87,,34971.0
2023-06-19,FR,FreshBite,Zero,FB-ZR-004,5.32,0,0.0,63.5,57.3,137839.70237795982,38040,13826,0.37341274835783506,0.34,4796,17692,3949,3651,25.08,,38569.0
2023-06-19,FR,FreshBite,Zero,FB-ZR-005,4.11,1,0.2,98.1,87.8,135291.11029785546,33793,27707,0.39321705415614866,-0.78,4674,15088,5251,1758,20.73,,37577.0
2023-06-19,BE,FreshBite,Classic,FB-CL-001,5.25,0,0.0,99.4,94.4,102692.8179207674,76159,35221,0.3902928050101283,-0.94,14055,42065,11392,4952,55.22,80330.0,
2023-06-19,BE,FreshBite,Classic,FB-CL-002,5.15,1,0.2,74.2,65.7,106551.2631897061,89346,11970,0.04345877919978154,-0.0,10672,47230,5208,9565,75.38,89081.0,
2023-06-19,BE,FreshBite,Classic,FB-CL-003,3.75,1,0.15,83.1,69.2,109419.45144919597,80331,25757,0.04844210965550349,-0.43,15587,51419,4954,6533,59.43,73286.0,
2023-06-19,BE,FreshBite,Classic,FB-CL-004,4.18,0,0.0,79.0,61.0,101700.7329381827,82306,7410,0.22427801629408722,-1.1,13207,35914,5684,8684,75.43,78864.0,
2023-06-19,BE,FreshBite,Classic,FB-CL-005,3.77,1,0.15,67.7,51.8,85641.13794045972,52122,10704,0.12203554428035437,-1.27,11043,22461,6484,5645,54.1,53502.0,
2023-06-19,BE,FreshBite,Zero,FB-ZR-001,4.88,0,0.0,71.3,69.6,111849.4493269323,38644,11938,0.2475924865883469,-0.25,9002,18024,3473,5112,31.22,,38391.0
2023-06-19,BE,FreshBite,Zero,FB-ZR-002,4.99,0,0.0,86.0,79.5,91612.76669195417,23065,38805,0.01121788885319961,-1.07,2860,13703,4132,3288,17.69,,24821.0
2023-06-19,BE,FreshBite,Zero,FB-ZR-003,3.83,0,0.0,75.5,72.4,125697.58366814727,31300,27456,0.012927669158501943,-1.23,8524,21512,6189,2771,20.44,,32521.0
2023-06-19,BE,FreshBite,Zero,FB-ZR-004,3.85,0,0.0,66.8,48.6,92787.92292527873,28501,27761,0.34353390351845775,0.29,8332,15959,5287,1678,23.64,,27647.0
2023-06-19,BE,FreshBite,Zero,FB-ZR-005,4.44,0,0.0,72.0,57.9,113259.33458929924,36341,12472,0.3673748378059583,0.28,5134,25001,3523,2333,28.9,,36953.0
2023-06-19,DE,FreshBite,Classic,FB-CL-001,4.07,0,0.0,60.8,42.8,81439.26311171832,64919,8547,0.3030521651683349,-0.04,12519,42083,7377,8055,72.14,68210.0,
2023-06-19,DE,FreshBite,Classic,FB-CL-002,5.16,1,0.1,94.1,72.8,76323.83409584161,44623,17997,0.1099628155215628,-0.68,5283,24283,3430,3469,47.31,43222.0,
2023-06-19,DE,FreshBite,Classic,FB-CL-003,3.67,0,0.0,78.8,61.8,67290.0451041814,49684,10742,0.11006218764853846,-1.41,5802,34300,7968,3698,63.67,53554.0,
2023-06-19,DE,FreshBite,Classic,FB-CL-004,3.67,0,0.0,77.7,69.1,90765.72588670968,75186,32564,0.12618325992629717,0.02,8024,48766,8270,6670,60.96,69790.0,
2023-06-19,DE,FreshBite,Classic,FB-CL-005,4.69,0,0.0,91.2,66.8,77277.1867727156,48514,14271,0.17664646724526373,-0.64,10536,25944,6945,4762,52.99,44888.0,
2023-06-19,DE,FreshBite,Zero,FB-ZR-001,4.31,1,0.1,92.1,71.6,90632.64125484333,28091,6620,0.025450912361621558,-1.16,4480,12257,3659,2889,28.88,,29125.0
2023-06-19,DE,FreshBite,Zero,FB-ZR-002,4.77,0,0.0,75.4,61.3,91333.45344349345,24570,10703,0.238267271214262,0.2,2510,15706,4001,2142,24.08,,28242.0
2023-06-19,DE,FreshBite,Zero,FB-ZR-003,4.0,0,0.0,71.8,54.2,85268.26673130695,25476,12382,0.0738809037075054,0.22,6299,11100,1444,3430,26.09,,28461.0
2023-06-19,DE,FreshBite,Zero,FB-ZR-004,5.47,0,0.0,72.4,70.8,88847.57264882959,25918,21328,0.33598473647870936,-0.54,4175,17584,2538,3205,23.52,,29715.0
2023-06-19,DE,FreshBite,Zero,FB-ZR-005,5.01,0,0.0,80.2,61.7,72473.35491537438,17702,19032,0.10294699849476521,-0.19,4788,11210,2580,2207,19.35,,19249.0
2023-06-26,FR,FreshBite,Classic,FB-CL-001,3.69,0,0.0,88.1,77.3,159792.77203285825,124979,11329,0.1322101910475952,-1.28,29916,58405,8301,18050,73.04,121071.0,
2023-06-26,FR,FreshBite,Classic,FB-CL-002,4.62,1,0.1,94.8,91.3,146101.13685082842,109470,6930,0.31096761722944144,-0.34,18533,48267,7281,11871,71.53,116404.0,
2023-06-26,FR,FreshBite,Classic,FB-CL-003,5.45,0,0.0,99.2,80.5,141051.84051240087,116357,11169,0.026518139119908215,0.04,32223,80892,21515,9973,76.44,122710.0,
2023-06-26,FR,FreshBite,Classic,FB-CL-004,5.43,0,0.0,89.3,69.8,119279.08944954214,73860,26079,0.27685847311681255,-0.91,11013,51503,13504,4442,50.81,74187.0,
2023-06-26,FR,FreshBite,Classic,FB-CL-005,3.78,0,0.0,96.6,77.2,140356.7042685243,101755,39327,0.34790957689058766,-0.62,18226,60010,14399,9146,56.63,96937.0,
2023-06-26,FR,FreshBite,Zero,FB-ZR-001,5.34,1,0.25,75.1,62.5,161728.83057150454,45805,14944,0.19470107162019015,0.23,7605,19449,2343,6800,25.93,,42263.0
2023-06-26,FR,FreshBite,Zero,FB-ZR-002,4.66,1,0.25,75.9,67.0,162480.7166329515,55190,19472,0.29550463146592126,-0.87,7608,38317,9959,4134,30.33,,62318.0
2023-06-26,FR,FreshBite,Zero,FB-ZR-003,4.04,1,0.25,66.7,50.5,152151.61177458803,48285,8472,0.2856802305169632,-1.14,6743,33519,7973,7236,30.06,,50049.0
2023-06-26,FR,FreshBite,Zero,FB-ZR-004,3.61,0,0.0,74.5,66.6,143175.284452619,38843,39899,0.09904719659487041,0.37,6396,24250,2381,4137,21.22,,43243.0
2023-06-26,FR,FreshBite,Zero,FB-ZR-005,3.76,0,0.0,72.6,71.2,162561.77356323815,42643,6695,0.2172318710165135,0.05,12616,29102,4285,5949,25.19,,42113.0
2023-06-26,BE,FreshBite,Classic,FB-CL-001,5.27,0,0.0,72.6,50.9,151702.2979108698,88785,27991,0.024554196994082213,-1.0,23691,61939,15956,8797,49.41,85109.0,
2023-06-26,BE,FreshBite,Classic,FB-CL-002,3.78,0,0.0,95.5,84.7,128343.80974456418,92624,5558,0.1606825663643051,-0.34,9436,55020,11685,8090,69.17,100688.0,
2023-06-26,BE,FreshBite,Classic,FB-CL-003,4.6,0,0.0,64.6,48.1,150027.29630332164,91066,20368,0.27845912864114164,-1.05,9642,55155,11524,11980,53.44,99045.0,
2023-06-26,BE,FreshBite,Classic,FB-CL-004,4.76,0,0.0,69.6,61.5,153937.36621179272,117406,23843,0.009010755731255626,-1.26,17858,63800,22366,16413,66.04,124570.0,
2023-06-26,BE,FreshBite,Classic,FB-CL-005,4.39,0,0.0,75.5,75.2,135192.91340198126,106347,19732,0.2686889249653189,-0.28,28802,43015,12933,14262,68.64,105840.0,
2023-06-26,BE,FreshBite,Zero,FB-ZR-001,4.99,0,0.0,72.1,54.8,121650.26954102053,30993,17575,0.23108212013972956,0.49,6927,20712,3016,1764,22.26,,30649.0
2023-06-26,BE,FreshBite,Zero,FB-ZR-002,3.71,0,0.0,68.4,51.9,152241.0393865985,50238,18258,0.09196048248620131,-0.47,14237,21389,3062,3861,29.47,,45664.0
2023-06-26,BE,FreshBite,Zero,FB-ZR-003,5.32,0,0.0,66.4,47.1,154261.52241397582,41681,9873,0.24696076343471385,-1.5,6937,19124,3388,4057,25.39,,39909.0
2023-06-26,BE,FreshBite,Zero,FB-ZR-004,4.39,0,0.0,62.4,57.9,115870.85779779768,36289,19719,0.24658220504566378,-1.23,9436,14655,4635,3424,26.76,,40324.0
2023-06-26,BE,FreshBite,Zero,FB-ZR-005,5.47,0,0.0,78.7,66.6,128365.67536687799,34605,22988,0.052383799807229986,-1.11,5887,23772,3994,1960,22.86,,35471.0
2023-06-26,DE,FreshBite,Classic,FB-CL-001,5.47,0,0.0,60.2,49.6,77289.52033645796,62996,35287,0.10627594294908765,-0.44,8145,43243,5393,7061,55.96,67170.0,
2023-06-26,DE,FreshBite,Classic,FB-CL-002,5.24,0,0.0,93.5,92.4,73539.84551135424,46950,33632,0.28253706443956217,-0.29,5054,23364,9305,6686,43.81,50982.0,
2023-06-26,DE,FreshBite,Classic,FB-CL-003,3.62,0,0.0,63.2,61.5,63973.35722701842,39815,11206,0.018697014944106718,0.01,11267,27596,6025,5084,52.96,40756.0,
2023-06-26,DE,FreshBite,Classic,FB-CL-004,4.52,0,0.0,93.7,87.9,74819.26721910303,47887,15815,0.12475098891937929,-0.87,5292,31824,3608,4626,52.84,50760.0,
2023-06-26,DE,FreshBite,Classic,FB-CL-005,3.6,0,0.0,87.0,67.1,82125.98541925583,58007,36020,0.1572000257762345,-0.3,10026,39789,5501,5970,49.1,52621.0,
2023-06-26,DE,FreshBite,Zero,FB-ZR-001,4.41,0,0.0,60.5,55.0,77888.60182946417,19022,5694,0.025064473631945194,-1.36,2583,10419,3113,2389,22.76,,17579.0
2023-06-26,DE,FreshBite,Zero,FB-ZR-002,4.48,0,0.0,99.6,94.0,61436.67701238275,14881,12388,0.20931874321800836,-0.71,3451,6893,2200,1769,20.16,,15704.0
2023-06-26,DE,FreshBite,Zero,FB-ZR-003,3.89,1,0.1,64.3,45.1,65404.485108539775,19591,30920,0.34737758499432264,-0.15,3156,10500,2267,1203,20.34,,18291.0
2023-06-26,DE,FreshBite,Zero,FB-ZR-004,4.64,0,0.0,92.4,71.6,65588.36797301046,18601,10905,0.34348504115375267,-0.82,3656,9227,2444,2730,24.32,,17475.0
2023-06-26,DE,FreshBite,Zero,FB-ZR-005,4.59,0,0.0,82.1,63.2,77668.35259997044,19676,24022,0.34003654181436743,0.15,5432,12126,1150,2725,19.35,,22437.0
2023-07-03,FR,FreshBite,Classic,FB-CL-001,3.58,1,0.1,69.5,54.2,136078.47157307994,104073,38368,0.1051254941266485,-1.28,15016,43182,16150,14555,59.66,101343.0,
2023-07-03,FR,FreshBite,Classic,FB-CL-002,5.02,0,0.0,93.4,85.2,148349.0933980621,101671,7895,0.32097954395278006,0.31,11792,46311,14091,9248,65.07,96340.0,
2023-07-03,FR,FreshBite,Classic,FB-CL-003,3.89,0,0.0,63.4,51.4,111337.80393189545,84655,27685,0.3456328560680253,-0.8,10904,37479,8154,11356,60.89,84758.0,
2023-07-03,FR,FreshBite,Classic,FB-CL-004,5.15,0,0.0,96.0,85.2,149460.04953615268,104442,37437,0.1509307442060555,-1.17,31087,56104,15495,9985,55.88,96425.0,
2023-07-03,FR,FreshBite,Classic,FB-CL-005,5.15,0,0.0,72.3,62.1,111332.23067867332,86729,35678,0.3270750657662796,-1.11,15867,38872,12186,5587,59.0,83030.0,
