Date,Warehouse_ID,SKU,Inbound_Units,Outbound_Units,Coverage_Days,OOS_Flag,LeadTime_Signal_Days
2023-08-05,WH_8,ECOBIO1L,289,226,33,1,11
2023-08-05,WH_9,ECO100,284,625,25,0,9
2023-08-05,WH_9,ECO250,454,770,20,0,3
2023-08-05,WH_9,ECO500,393,467,4,0,8
2023-08-05,WH_9,ECOBIO1L,354,158,4,1,7
2023-08-05,WH_10,ECO100,437,26,14,0,4
2023-08-05,WH_10,ECO250,117,460,40,0,10
2023-08-05,WH_10,ECO500,153,75,17,0,8
2023-08-05,WH_10,ECOBIO1L,309,448,30,0,6
2023-08-05,WH_11,ECO100,110,728,6,0,2
2023-08-05,WH_11,ECO250,224,696,7,0,4
2023-08-05,WH_11,ECO500,252,770,1,0,6
2023-08-05,WH_11,ECOBIO1L,457,471,40,0,10
2023-08-05,WH_12,ECO100,130,420,38,0,8
2023-08-05,WH_12,ECO250,255,678,25,0,5
2023-08-05,WH_12,ECO500,470,16,16,0,3
2023-08-05,WH_12,ECOBIO1L,475,476,28,0,10
2023-08-06,WH_1,ECO100,428,506,14,0,6
2023-08-06,WH_1,ECO250,114,294,19,0,6
2023-08-06,WH_1,ECO500,288,87,12,0,5
2023-08-06,WH_1,ECOBIO1L,173,642,7,0,2
2023-08-06,WH_2,ECO100,298,189,17,0,8
2023-08-06,WH_2,ECO250,326,45,2,0,6
2023-08-06,WH_2,ECO500,454,608,15,0,8
2023-08-06,WH_2,ECOBIO1L,276,647,33,0,5
2023-08-06,WH_3,ECO100,229,27,4,0,5
2023-08-06,WH_3,ECO250,68,173,23,0,10
2023-08-06,WH_3,ECO500,341,134,13,0,8
2023-08-06,WH_3,ECOBIO1L,27,561,44,0,7
2023-08-06,WH_4,ECO100,433,204,26,0,11
2023-08-06,WH_4,ECO250,147,548,18,0,7
2023-08-06,WH_4,ECO500,244,776,14,0,2
2023-08-06,WH_4,ECOBIO1L,262,646,38,0,2
2023-08-06,WH_5,ECO100,419,692,44,1,10
2023-08-06,WH_5,ECO250,222,728,10,0,5
2023-08-06,WH_5,ECO500,123,463,32,0,3
2023-08-06,WH_5,ECOBIO1L,58,71,2,0,10
2023-08-06,WH_6,ECO100,239,776,7,0,11
2023-08-06,WH_6,ECO250,337,357,23,0,10
2023-08-06,WH_6,ECO500,469,490,33,0,10
2023-08-06,WH_6,ECOBIO1L,244,239,44,0,5
2023-08-06,WH_7,ECO100,85,641,27,0,8
2023-08-06,WH_7,ECO250,329,23,43,0,4
2023-08-06,WH_7,ECO500,45,524,19,0,7
2023-08-06,WH_7,ECOBIO1L,417,783,25,0,7
2023-08-06,WH_8,ECO100,218,597,38,0,3
2023-08-06,WH_8,ECO250,264,153,11,0,5
2023-08-06,WH_8,ECO500,22,188,6,0,4
2023-08-06,WH_8,ECOBIO1L,126,587,14,0,2
2023-08-06,WH_9,ECO100,217,546,25,0,10
2023-08-06,WH_9,ECO250,138,172,10,0,10
2023-08-06,WH_9,ECO500,101,705,38,0,9
2023-08-06,WH_9,ECOBIO1L,65,676,34,0,9
2023-08-06,WH_10,ECO100,325,219,6,0,2
2023-08-06,WH_10,ECO250,78,615,21,0,3
2023-08-06,WH_10,ECO500,214,679,9,0,3
2023-08-06,WH_10,ECOBIO1L,175,89,39,0,8
2023-08-06,WH_11,ECO100,254,162,6,0,10
2023-08-06,WH_11,ECO250,295,757,25,0,11
2023-08-06,WH_11,ECO500,93,494,1,0,6
2023-08-06,WH_11,ECOBIO1L,101,385,22,0,6
2023-08-06,WH_12,ECO100,244,389,20,0,10
2023-08-06,WH_12,ECO250,37,548,37,0,2
2023-08-06,WH_12,ECO500,252,595,39,0,5
2023-08-06,WH_12,ECOBIO1L,184,697,24,0,5
2023-08-07,WH_1,ECO100,162,690,2,0,7
2023-08-07,WH_1,ECO250,19,383,19,0,7
2023-08-07,WH_1,ECO500,188,560,9,0,11
2023-08-07,WH_1,ECOBIO1L,496,613,9,0,11
2023-08-07,WH_2,ECO100,302,184,29,0,4
2023-08-07,WH_2,ECO250,25,724,30,1,9
2023-08-07,WH_2,ECO500,112,663,28,1,9
2023-08-07,WH_2,ECOBIO1L,394,53,29,0,7
2023-08-07,WH_3,ECO100,22,379,26,0,7
2023-08-07,WH_3,ECO250,349,726,40,0,8
2023-08-07,WH_3,ECO500,355,639,12,0,4
2023-08-07,WH_3,ECOBIO1L,29,594,26,0,8
2023-08-07,WH_4,ECO100,72,293,31,0,2
2023-08-07,WH_4,ECO250,61,593,38,0,9
2023-08-07,WH_4,ECO500,398,730,33,0,4
2023-08-07,WH_4,ECOBIO1L,100,467,16,0,9
2023-08-07,WH_5,ECO100,343,461,19,0,11
2023-08-07,WH_5,ECO250,350,182,20,0,9
2023-08-07,WH_5,ECO500,371,305,16,0,6
2023-08-07,WH_5,ECOBIO1L,282,351,15,0,10
2023-08-07,WH_6,ECO100,402,32,31,0,7
2023-08-07,WH_6,ECO250,18,469,14,0,9
2023-08-07,WH_6,ECO500,363,489,13,0,3
2023-08-07,WH_6,ECOBIO1L,222,737,41,0,6
2023-08-07,WH_7,ECO100,461,348,23,0,8
2023-08-07,WH_7,ECO250,467,690,26,0,3
2023-08-07,WH_7,ECO500,78,784,42,1,11
2023-08-07,WH_7,ECOBIO1L,290,723,25,0,7
2023-08-07,WH_8,ECO100,294,303,39,0,5
2023-08-07,WH_8,ECO250,14,74,30,0,8
2023-08-07,WH_8,ECO500,39,113,13,0,9
2023-08-07,WH_8,ECOBIO1L,376,604,12,0,2
2023-08-07,WH_9,ECO100,153,42,40,0,3
2023-08-07,WH_9,ECO250,301,736,23,0,2
2023-08-07,WH_9,ECO500,3,556,9,0,10
2023-08-07,WH_9,ECOBIO1L,327,651,5,0,8
2023-08-07,WH_10,ECO100,170,539,18,0,6
2023-08-07,WH_10,ECO250,11,424,6,0,8
2023-08-07,WH_10,ECO500,7,329,18,0,6
2023-08-07,WH_10,ECOBIO1L,388,496,38,0,9
2023-08-07,WH_11,ECO100,306,136,32,0,5
2023-08-07,WH_11,ECO250,262,337,44,0,4
2023-08-07,WH_11,ECO500,333,592,16,0,4
2023-08-07,WH_11,ECOBIO1L,70,700,19,0,3
2023-08-07,WH_12,ECO100,382,567,41,0,9
2023-08-07,WH_12,ECO250,317,210,28,0,9
2023-08-07,WH_12,ECO500,406,391,4,0,3
2023-08-07,WH_12,ECOBIO1L,148,273,9,0,10
2023-08-08,WH_1,ECO100,389,480,24,0,7
2023-08-08,WH_1,ECO250,463,697,12,0,6
2023-08-08,WH_1,ECO500,66,313,16,0,9
2023-08-08,WH_1,ECOBIO1L,117,50,30,0,5
2023-08-08,WH_2,ECO100,452,269,17,0,8
2023-08-08,WH_2,ECO250,453,443,23,1,9
2023-08-08,WH_2,ECO500,299,525,26,0,8
2023-08-08,WH_2,ECOBIO1L,411,234,41,0,11
2023-08-08,WH_3,ECO100,445,519,2,0,7
2023-08-08,WH_3,ECO250,87,540,24,0,5
2023-08-08,WH_3,ECO500,178,496,37,0,8
2023-08-08,WH_3,ECOBIO1L,33,672,3,0,8
2023-08-08,WH_4,ECO100,375,635,13,0,10
2023-08-08,WH_4,ECO250,477,345,2,0,11
2023-08-08,WH_4,ECO500,277,207,41,0,9
2023-08-08,WH_4,ECOBIO1L,351,116,9,0,7
2023-08-08,WH_5,ECO100,21,472,2,0,7
2023-08-08,WH_5,ECO250,213,501,36,0,3
2023-08-08,WH_5,ECO500,23,563,44,0,5
2023-08-08,WH_5,ECOBIO1L,425,230,19,1,4
2023-08-08,WH_6,ECO100,19,278,1,0,2
2023-08-08,WH_6,ECO250,421,641,13,0,2
2023-08-08,WH_6,ECO500,362,23,38,0,5
2023-08-08,WH_6,ECOBIO1L,274,407,30,0,8
2023-08-08,WH_7,ECO100,81,545,23,1,8
2023-08-08,WH_7,ECO250,180,122,37,0,10
2023-08-08,WH_7,ECO500,285,468,8,0,10
2023-08-08,WH_7,ECOBIO1L,311,69,6,0,4
2023-08-08,WH_8,ECO100,84,651,39,0,9
2023-08-08,WH_8,ECO250,229,168,18,0,3
2023-08-08,WH_8,ECO500,373,575,17,0,4
2023-08-08,WH_8,ECOBIO1L,474,587,37,0,9
2023-08-08,WH_9,ECO100,85,678,40,0,3
2023-08-08,WH_9,ECO250,60,766,32,0,6
2023-08-08,WH_9,ECO500,274,411,4,0,8
2023-08-08,WH_9,ECOBIO1L,24,376,6,0,4
2023-08-08,WH_10,ECO100,483,444,39,0,7
2023-08-08,WH_10,ECO250,127,568,16,0,2
2023-08-08,WH_10,ECO500,456,489,5,0,8
2023-08-08,WH_10,ECOBIO1L,102,151,35,0,5
2023-08-08,WH_11,ECO100,448,417,4,0,5
2023-08-08,WH_11,ECO250,461,421,8,0,9
2023-08-08,WH_11,ECO500,408,768,3,0,6
2023-08-08,WH_11,ECOBIO1L,472,635,9,0,3
2023-08-08,WH_12,ECO100,51,433,7,0,4
2023-08-08,WH_12,ECO250,463,740,16,1,2
2023-08-08,WH_12,ECO500,453,564,7,0,10
2023-08-08,WH_12,ECOBIO1L,316,264,35,0,8
2023-08-09,WH_1,ECO100,133,43,1,0,4
2023-08-09,WH_1,ECO250,478,121,10,0,5
2023-08-09,WH_1,ECO500,53,714,17,0,9
2023-08-09,WH_1,ECOBIO1L,177,719,13,0,11
2023-08-09,WH_2,ECO100,395,110,40,0,6
2023-08-09,WH_2,ECO250,378,109,24,0,10
2023-08-09,WH_2,ECO500,391,637,40,0,2
2023-08-09,WH_2,ECOBIO1L,399,207,19,0,2
2023-08-09,WH_3,ECO100,499,245,40,0,6
2023-08-09,WH_3,ECO250,434,237,19,0,5
2023-08-09,WH_3,ECO500,185,530,17,0,11
2023-08-09,WH_3,ECOBIO1L,81,320,24,0,2
2023-08-09,WH_4,ECO100,328,636,35,0,2
2023-08-09,WH_4,ECO250,370,62,26,0,7
2023-08-09,WH_4,ECO500,488,51,12,0,5
2023-08-09,WH_4,ECOBIO1L,383,163,32,0,3
2023-08-09,WH_5,ECO100,369,207,27,0,3
2023-08-09,WH_5,ECO250,251,81,20,0,11
2023-08-09,WH_5,ECO500,372,595,4,0,3
2023-08-09,WH_5,ECOBIO1L,61,267,10,0,10
2023-08-09,WH_6,ECO100,202,176,29,0,3
2023-08-09,WH_6,ECO250,402,54,13,0,7
2023-08-09,WH_6,ECO500,27,388,13,0,5
2023-08-09,WH_6,ECOBIO1L,83,544,8,0,9
2023-08-09,WH_7,ECO100,85,663,34,0,6
2023-08-09,WH_7,ECO250,468,180,19,0,7
2023-08-09,WH_7,ECO500,410,325,2,0,7
2023-08-09,WH_7,ECOBIO1L,313,174,3,0,2
2023-08-09,WH_8,ECO100,34,475,8,0,6
2023-08-09,WH_8,ECO250,10,353,43,0,2
2023-08-09,WH_8,ECO500,3,440,35,0,6
2023-08-09,WH_8,ECOBIO1L,122,771,17,0,9
2023-08-09,WH_9,ECO100,14,129,37,0,6
2023-08-09,WH_9,ECO250,267,749,7,0,6
2023-08-09,WH_9,ECO500,73,210,44,1,4
2023-08-09,WH_9,ECOBIO1L,367,627,9,0,5
2023-08-09,WH_10,ECO100,335,750,7,0,2
2023-08-09,WH_10,ECO250,136,685,11,0,7
2023-08-09,WH_10,ECO500,412,121,8,0,6
2023-08-09,WH_10,ECOBIO1L,171,744,22,0,10
2023-08-09,WH_11,ECO100,54,239,12,0,2
2023-08-09,WH_11,ECO250,107,534,15,0,11
2023-08-09,WH_11,ECO500,393,281,33,0,9
2023-08-09,WH_11,ECOBIO1L,94,453,29,0,10
2023-08-09,WH_12,ECO100,402,573,31,0,7
2023-08-09,WH_12,ECO250,320,508,38,0,5
2023-08-09,WH_12,ECO500,48,385,2,0,8
2023-08-09,WH_12,ECOBIO1L,465,334,22,0,11
2023-08-10,WH_1,ECO100,217,458,2,0,9
2023-08-10,WH_1,ECO250,450,738,1,0,9
2023-08-10,WH_1,ECO500,416,147,39,0,3
2023-08-10,WH_1,ECOBIO1L,376,343,9,0,9
2023-08-10,WH_2,ECO100,271,222,27,0,11
2023-08-10,WH_2,ECO250,199,165,10,0,5
2023-08-10,WH_2,ECO500,382,527,14,0,6
2023-08-10,WH_2,ECOBIO1L,98,109,10,0,3
2023-08-10,WH_3,ECO100,203,60,24,0,3
2023-08-10,WH_3,ECO250,264,514,3,0,8
2023-08-10,WH_3,ECO500,184,52,23,0,5
2023-08-10,WH_3,ECOBIO1L,451,223,22,0,9
2023-08-10,WH_4,ECO100,441,18,1,0,5
2023-08-10,WH_4,ECO250,267,178,44,0,6
2023-08-10,WH_4,ECO500,292,436,42,0,11
2023-08-10,WH_4,ECOBIO1L,3,263,37,0,3
2023-08-10,WH_5,ECO100,193,244,37,0,11
2023-08-10,WH_5,ECO250,218,378,22,0,11
2023-08-10,WH_5,ECO500,325,573,20,0,2
2023-08-10,WH_5,ECOBIO1L,328,37,30,0,2
2023-08-10,WH_6,ECO100,444,797,11,0,8
2023-08-10,WH_6,ECO250,460,663,38,0,11
2023-08-10,WH_6,ECO500,393,548,35,1,11
2023-08-10,WH_6,ECOBIO1L,444,105,8,0,7
2023-08-10,WH_7,ECO100,43,606,6,0,5
2023-08-10,WH_7,ECO250,84,357,15,0,7
2023-08-10,WH_7,ECO500,367,545,35,0,3
2023-08-10,WH_7,ECOBIO1L,89,88,8,0,8
2023-08-10,WH_8,ECO100,107,556,11,0,8
2023-08-10,WH_8,ECO250,92,16,42,0,2
2023-08-10,WH_8,ECO500,278,356,23,0,9
2023-08-10,WH_8,ECOBIO1L,264,347,26,0,10
2023-08-10,WH_9,ECO100,341,469,19,0,8
2023-08-10,WH_9,ECO250,371,381,34,0,8
2023-08-10,WH_9,ECO500,290,102,8,0,7
2023-08-10,WH_9,ECOBIO1L,173,702,34,0,7
2023-08-10,WH_10,ECO100,152,473,29,0,11
2023-08-10,WH_10,ECO250,40,80,34,0,11
2023-08-10,WH_10,ECO500,176,282,37,0,2
2023-08-10,WH_10,ECOBIO1L,438,697,34,0,5
2023-08-10,WH_11,ECO100,346,397,42,0,5
2023-08-10,WH_11,ECO250,71,761,21,0,2
2023-08-10,WH_11,ECO500,403,728,1,0,5
2023-08-10,WH_11,ECOBIO1L,224,269,26,0,2
2023-08-10,WH_12,ECO100,197,411,23,0,5
2023-08-10,WH_12,ECO250,188,434,25,0,5
2023-08-10,WH_12,ECO500,165,105,1,0,9
2023-08-10,WH_12,ECOBIO1L,426,185,37,0,10
2023-08-11,WH_1,ECO100,219,443,33,1,8
2023-08-11,WH_1,ECO250,206,723,21,0,2
2023-08-11,WH_1,ECO500,72,546,40,0,10
2023-08-11,WH_1,ECOBIO1L,76,471,28,0,2
2023-08-11,WH_2,ECO100,383,783,27,0,7
2023-08-11,WH_2,ECO250,441,671,31,0,8
2023-08-11,WH_2,ECO500,489,391,36,0,4
2023-08-11,WH_2,ECOBIO1L,169,769,43,0,3
2023-08-11,WH_3,ECO100,174,553,35,0,4
2023-08-11,WH_3,ECO250,444,91,43,0,4
2023-08-11,WH_3,ECO500,247,509,21,0,6
2023-08-11,WH_3,ECOBIO1L,14,376,10,0,5
2023-08-11,WH_4,ECO100,124,680,44,0,3
2023-08-11,WH_4,ECO250,288,626,5,0,10
2023-08-11,WH_4,ECO500,219,772,21,0,6
2023-08-11,WH_4,ECOBIO1L,226,399,22,0,5
2023-08-11,WH_5,ECO100,236,626,38,1,4
2023-08-11,WH_5,ECO250,123,559,26,0,7
2023-08-11,WH_5,ECO500,358,760,12,1,10
2023-08-11,WH_5,ECOBIO1L,58,716,25,1,6
2023-08-11,WH_6,ECO100,302,380,19,0,4
2023-08-11,WH_6,ECO250,377,132,36,1,7
2023-08-11,WH_6,ECO500,107,587,16,0,3
2023-08-11,WH_6,ECOBIO1L,401,201,7,0,7
2023-08-11,WH_7,ECO100,238,342,40,0,8
2023-08-11,WH_7,ECO250,78,96,15,0,10
2023-08-11,WH_7,ECO500,402,60,43,0,5
2023-08-11,WH_7,ECOBIO1L,354,686,21,0,9
2023-08-11,WH_8,ECO100,168,158,9,0,9
2023-08-11,WH_8,ECO250,82,444,28,0,6
2023-08-11,WH_8,ECO500,403,430,12,0,2
2023-08-11,WH_8,ECOBIO1L,495,588,5,0,9
2023-08-11,WH_9,ECO100,155,513,30,0,7
2023-08-11,WH_9,ECO250,36,314,15,0,8
2023-08-11,WH_9,ECO500,326,204,1,0,9
2023-08-11,WH_9,ECOBIO1L,499,167,44,0,10
2023-08-11,WH_10,ECO100,217,247,11,1,5
2023-08-11,WH_10,ECO250,98,283,44,0,8
2023-08-11,WH_10,ECO500,148,515,41,0,7
2023-08-11,WH_10,ECOBIO1L,126,638,40,1,6
2023-08-11,WH_11,ECO100,406,615,30,0,6
2023-08-11,WH_11,ECO250,347,534,29,0,10
2023-08-11,WH_11,ECO500,407,208,37,0,4
2023-08-11,WH_11,ECOBIO1L,113,74,21,0,6
2023-08-11,WH_12,ECO100,412,190,22,0,5
2023-08-11,WH_12,ECO250,279,527,30,0,10
2023-08-11,WH_12,ECO500,341,13,10,1,8
2023-08-11,WH_12,ECOBIO1L,466,55,26,0,9
2023-08-12,WH_1,ECO100,482,125,12,0,8
2023-08-12,WH_1,ECO250,264,181,31,0,11
2023-08-12,WH_1,ECO500,4,246,21,0,8
2023-08-12,WH_1,ECOBIO1L,244,703,31,0,7
2023-08-12,WH_2,ECO100,161,791,25,0,7
2023-08-12,WH_2,ECO250,341,253,2,0,8
2023-08-12,WH_2,ECO500,148,638,40,0,4
2023-08-12,WH_2,ECOBIO1L,411,471,31,0,7
2023-08-12,WH_3,ECO100,451,268,38,0,11
2023-08-12,WH_3,ECO250,160,77,6,0,8
2023-08-12,WH_3,ECO500,40,84,36,0,4
2023-08-12,WH_3,ECOBIO1L,78,82,27,0,8
2023-08-12,WH_4,ECO100,42,692,39,0,11
2023-08-12,WH_4,ECO250,360,636,33,0,4
2023-08-12,WH_4,ECO500,416,202,5,0,7
2023-08-12,WH_4,ECOBIO1L,105,183,8,0,4
2023-08-12,WH_5,ECO100,24,412,32,0,9
2023-08-12,WH_5,ECO250,295,29,31,1,5
2023-08-12,WH_5,ECO500,175,182,23,0,9
2023-08-12,WH_5,ECOBIO1L,282,381,43,0,6
2023-08-12,WH_6,ECO100,153,475,26,0,5
2023-08-12,WH_6,ECO250,390,95,9,0,8
2023-08-12,WH_6,ECO500,221,591,17,0,8
2023-08-12,WH_6,ECOBIO1L,445,725,40,0,2
2023-08-12,WH_7,ECO100,235,690,1,0,6
2023-08-12,WH_7,ECO250,402,656,29,0,5
2023-08-12,WH_7,ECO500,473,62,13,0,5
2023-08-12,WH_7,ECOBIO1L,290,456,41,0,8
2023-08-12,WH_8,ECO100,173,666,17,0,7
2023-08-12,WH_8,ECO250,409,359,25,0,3
2023-08-12,WH_8,ECO500,210,116,16,0,6
2023-08-12,WH_8,ECOBIO1L,471,127,39,0,7
2023-08-12,WH_9,ECO100,381,279,23,0,7
2023-08-12,WH_9,ECO250,33,44,31,0,11
2023-08-12,WH_9,ECO500,260,579,21,0,8
2023-08-12,WH_9,ECOBIO1L,483,130,13,0,6
2023-08-12,WH_10,ECO100,194,687,32,0,2
2023-08-12,WH_10,ECO250,288,163,6,0,5
2023-08-12,WH_10,ECO500,347,485,28,0,3
2023-08-12,WH_10,ECOBIO1L,382,709,29,0,3
2023-08-12,WH_11,ECO100,406,561,5,0,9
2023-08-12,WH_11,ECO250,185,400,43,0,8
2023-08-12,WH_11,ECO500,66,318,3,0,8
2023-08-12,WH_11,ECOBIO1L,102,275,29,0,4
2023-08-12,WH_12,ECO100,4,32,34,0,4
2023-08-12,WH_12,ECO250,151,679,26,0,5
2023-08-12,WH_12,ECO500,251,134,2,0,4
2023-08-12,WH_12,ECOBIO1L,176,644,22,0,4
2023-08-13,WH_1,ECO100,57,322,17,0,6
2023-08-13,WH_1,ECO250,62,233,23,0,10
2023-08-13,WH_1,ECO500,409,318,39,1,8
2023-08-13,WH_1,ECOBIO1L,33,421,2,0,2
2023-08-13,WH_2,ECO100,94,39,33,0,5
2023-08-13,WH_2,ECO250,398,488,23,0,2
2023-08-13,WH_2,ECO500,108,772,34,0,9
2023-08-13,WH_2,ECOBIO1L,442,538,6,1,4
2023-08-13,WH_3,ECO100,453,94,36,0,4
2023-08-13,WH_3,ECO250,187,135,30,0,6
2023-08-13,WH_3,ECO500,478,413,35,0,6
2023-08-13,WH_3,ECOBIO1L,9,580,43,0,4
2023-08-13,WH_4,ECO100,417,706,36,0,11
2023-08-13,WH_4,ECO250,318,357,16,0,4
2023-08-13,WH_4,ECO500,222,379,25,0,3
2023-08-13,WH_4,ECOBIO1L,495,462,44,0,7
2023-08-13,WH_5,ECO100,421,336,22,0,2
2023-08-13,WH_5,ECO250,84,258,43,1,2
2023-08-13,WH_5,ECO500,484,203,27,0,2
2023-08-13,WH_5,ECOBIO1L,290,712,30,0,5
2023-08-13,WH_6,ECO100,320,450,40,0,7
2023-08-13,WH_6,ECO250,68,627,39,0,2
2023-08-13,WH_6,ECO500,73,795,11,0,5
2023-08-13,WH_6,ECOBIO1L,8,125,4,1,10
2023-08-13,WH_7,ECO100,166,687,26,0,2
2023-08-13,WH_7,ECO250,427,93,36,0,5
2023-08-13,WH_7,ECO500,3,476,5,0,3
2023-08-13,WH_7,ECOBIO1L,4,236,26,0,3
2023-08-13,WH_8,ECO100,132,141,20,0,3
2023-08-13,WH_8,ECO250,15,530,20,0,2
2023-08-13,WH_8,ECO500,474,337,5,0,9
2023-08-13,WH_8,ECOBIO1L,209,31,15,0,10
2023-08-13,WH_9,ECO100,71,531,3,0,10
2023-08-13,WH_9,ECO250,273,44,5,0,6
2023-08-13,WH_9,ECO500,189,287,5,0,6
2023-08-13,WH_9,ECOBIO1L,280,435,14,0,9
2023-08-13,WH_10,ECO100,141,410,25,0,11
2023-08-13,WH_10,ECO250,361,442,15,1,6
2023-08-13,WH_10,ECO500,486,481,5,0,3
2023-08-13,WH_10,ECOBIO1L,297,78,37,0,8
2023-08-13,WH_11,ECO100,31,624,7,0,2
2023-08-13,WH_11,ECO250,217,457,14,0,8
2023-08-13,WH_11,ECO500,335,523,44,0,6
2023-08-13,WH_11,ECOBIO1L,70,293,20,0,3
2023-08-13,WH_12,ECO100,383,384,29,0,11
2023-08-13,WH_12,ECO250,101,544,28,0,9
2023-08-13,WH_12,ECO500,378,681,20,0,7
2023-08-13,WH_12,ECOBIO1L,225,416,7,0,2
2023-08-14,WH_1,ECO100,457,315,29,0,2
2023-08-14,WH_1,ECO250,397,793,19,0,8
2023-08-14,WH_1,ECO500,372,236,43,0,11
2023-08-14,WH_1,ECOBIO1L,434,715,21,0,9
2023-08-14,WH_2,ECO100,173,373,22,0,8
2023-08-14,WH_2,ECO250,406,348,33,0,8
2023-08-14,WH_2,ECO500,380,633,39,0,6
2023-08-14,WH_2,ECOBIO1L,458,79,9,0,7
2023-08-14,WH_3,ECO100,142,642,44,0,4
2023-08-14,WH_3,ECO250,62,395,4,0,10
2023-08-14,WH_3,ECO500,298,314,17,0,9
2023-08-14,WH_3,ECOBIO1L,142,132,44,0,9
2023-08-14,WH_4,ECO100,133,441,7,0,11
2023-08-14,WH_4,ECO250,270,489,12,0,9
2023-08-14,WH_4,ECO500,456,640,7,0,3
2023-08-14,WH_4,ECOBIO1L,75,413,44,0,8
2023-08-14,WH_5,ECO100,18,166,16,0,9
2023-08-14,WH_5,ECO250,471,752,39,0,4
2023-08-14,WH_5,ECO500,149,340,4,0,4
2023-08-14,WH_5,ECOBIO1L,409,159,13,0,8
2023-08-14,WH_6,ECO100,28,626,35,0,9
2023-08-14,WH_6,ECO250,112,771,31,0,3
2023-08-14,WH_6,ECO500,218,369,20,0,2
2023-08-14,WH_6,ECOBIO1L,278,631,1,0,7
2023-08-14,WH_7,ECO100,103,525,23,0,3
2023-08-14,WH_7,ECO250,308,601,33,0,5
2023-08-14,WH_7,ECO500,43,143,33,0,10
2023-08-14,WH_7,ECOBIO1L,463,265,29,0,2
2023-08-14,WH_8,ECO100,498,723,30,0,6
2023-08-14,WH_8,ECO250,416,152,23,0,2
2023-08-14,WH_8,ECO500,65,675,30,0,11
2023-08-14,WH_8,ECOBIO1L,434,140,22,0,7
2023-08-14,WH_9,ECO100,203,226,11,0,8
2023-08-14,WH_9,ECO250,354,166,42,0,7
2023-08-14,WH_9,ECO500,208,417,31,0,4
2023-08-14,WH_9,ECOBIO1L,105,142,27,0,9
2023-08-14,WH_10,ECO100,333,455,27,0,3
2023-08-14,WH_10,ECO250,415,528,12,0,2
2023-08-14,WH_10,ECO500,25,697,8,0,9
2023-08-14,WH_10,ECOBIO1L,301,472,25,0,10
2023-08-14,WH_11,ECO100,6,473,21,0,5
2023-08-14,WH_11,ECO250,153,165,19,0,9
2023-08-14,WH_11,ECO500,337,174,12,0,8
2023-08-14,WH_11,ECOBIO1L,55,89,24,0,9
2023-08-14,WH_12,ECO100,493,192,25,0,5
2023-08-14,WH_12,ECO250,12,636,3,0,7
2023-08-14,WH_12,ECO500,282,452,42,0,8
2023-08-14,WH_12,ECOBIO1L,164,756,3,0,4
2023-08-15,WH_1,ECO100,490,275,38,1,4
2023-08-15,WH_1,ECO250,345,161,1,0,2
2023-08-15,WH_1,ECO500,345,130,37,0,11
2023-08-15,WH_1,ECOBIO1L,113,277,3,1,7
2023-08-15,WH_2,ECO100,362,649,29,0,4
2023-08-15,WH_2,ECO250,24,104,5,0,11
2023-08-15,WH_2,ECO500,368,728,15,0,10
2023-08-15,WH_2,ECOBIO1L,463,59,6,0,8
2023-08-15,WH_3,ECO100,197,441,6,0,4
2023-08-15,WH_3,ECO250,306,763,1,0,7
2023-08-15,WH_3,ECO500,187,668,7,0,8
2023-08-15,WH_3,ECOBIO1L,71,594,34,0,5
2023-08-15,WH_4,ECO100,379,491,32,0,11
2023-08-15,WH_4,ECO250,461,153,5,0,10
2023-08-15,WH_4,ECO500,383,278,10,0,4
2023-08-15,WH_4,ECOBIO1L,55,644,33,0,6
2023-08-15,WH_5,ECO100,401,641,37,0,9
2023-08-15,WH_5,ECO250,177,55,8,0,9
2023-08-15,WH_5,ECO500,60,441,25,0,6
2023-08-15,WH_5,ECOBIO1L,209,590,15,0,2
2023-08-15,WH_6,ECO100,326,682,26,0,3
2023-08-15,WH_6,ECO250,192,355,22,0,8
2023-08-15,WH_6,ECO500,497,777,37,0,3
2023-08-15,WH_6,ECOBIO1L,112,662,10,0,7
2023-08-15,WH_7,ECO100,207,657,32,0,4
2023-08-15,WH_7,ECO250,103,561,7,0,5
2023-08-15,WH_7,ECO500,272,715,7,0,11
2023-08-15,WH_7,ECOBIO1L,254,357,16,0,10
2023-08-15,WH_8,ECO100,342,95,8,0,10
2023-08-15,WH_8,ECO250,65,91,24,0,8
2023-08-15,WH_8,ECO500,150,373,10,0,2
2023-08-15,WH_8,ECOBIO1L,388,361,22,0,2
2023-08-15,WH_9,ECO100,330,786,26,0,3
2023-08-15,WH_9,ECO250,77,629,8,0,5
2023-08-15,WH_9,ECO500,398,148,17,0,11
2023-08-15,WH_9,ECOBIO1L,273,342,35,0,7
2023-08-15,WH_10,ECO100,404,281,6,0,6
2023-08-15,WH_10,ECO250,203,306,36,0,10
2023-08-15,WH_10,ECO500,240,135,3,0,5
2023-08-15,WH_10,ECOBIO1L,360,529,20,0,2
2023-08-15,WH_11,ECO100,325,45,8,0,6
2023-08-15,WH_11,ECO250,462,685,35,1,10
2023-08-15,WH_11,ECO500,320,409,31,0,7
2023-08-15,WH_11,ECOBIO1L,44,175,1,0,6
2023-08-15,WH_12,ECO100,421,213,1,0,8
2023-08-15,WH_12,ECO250,171,330,28,0,10
2023-08-15,WH_12,ECO500,206,542,16,0,4
2023-08-15,WH_12,ECOBIO1L,450,76,11,0,2
