Date,Country,SKU,Actual_Units,Forecast_System_Units,Abs_Error,MAPE_Percent,Bias_Percent,Forecast_Variation_MoM,Root_Cause_Label,Root_Cause_Flag,Root_Cause_Impact
2023-08-01,DE,FB_EU_046,1139,1032,107,9.394205435123611,-9.394205435123611,-7.684606269368715,Outliers,True,High
2023-09-01,DE,FB_EU_046,1338,1179,159,11.883408062867407,-11.883408062867407,8.92988197141509,HighPromoFrequency,True,Low
2023-10-01,DE,FB_EU_046,985,1303,318,32.28426392661496,32.28426392661496,-11.055856840175153,HighPromoFrequency,True,Medium
2023-11-01,DE,FB_EU_046,943,1393,450,47.720042367210986,47.720042367210986,-6.092058007621704,SeasonalityShift,True,High
2023-12-01,DE,FB_EU_046,1073,1199,126,11.742777249074763,11.742777249074763,0.6799769745558936,None,False,None
2022-01-01,DE,FB_EU_047,500,730,230,45.999999908,45.999999908,3.3501928959607525,DataErrors,True,Medium
2022-02-01,DE,FB_EU_047,585,592,7,1.1965811945357587,1.1965811945357587,-2.613046856094019,Outliers,True,Medium
2022-03-01,DE,FB_EU_047,717,552,165,23.01255226915962,-23.01255226915962,5.313749045572694,None,False,None
2022-04-01,DE,FB_EU_047,576,626,50,8.680555540485146,8.680555540485146,-6.839131136072489,MissingEvents,True,Medium
2022-05-01,DE,FB_EU_047,583,759,176,30.188679193501407,30.188679193501407,-6.448392771621172,DataErrors,True,Low
2022-06-01,DE,FB_EU_047,574,577,3,0.5226480827131567,0.5226480827131567,-4.287848715780041,None,False,None
2022-07-01,DE,FB_EU_047,481,526,45,9.355509336059232,9.355509336059232,2.218897993654119,None,False,None
2022-08-01,DE,FB_EU_047,616,703,87,14.123376600449063,14.123376600449063,-3.787893514289662,None,False,None
2022-09-01,DE,FB_EU_047,618,528,90,14.563106772551608,-14.563106772551608,-1.127196103931614,Outliers,True,Medium
2022-10-01,DE,FB_EU_047,541,386,155,28.65064689713374,-28.65064689713374,-3.6297756754042205,None,False,None
2022-11-01,DE,FB_EU_047,710,722,12,1.6901408426899425,1.6901408426899425,4.807359677421948,HighPromoFrequency,True,Low
2022-12-01,DE,FB_EU_047,602,640,38,6.312292348318452,6.312292348318452,2.894710106894152,MissingEvents,True,High
2023-01-01,DE,FB_EU_047,530,524,6,1.1320754695621218,-1.1320754695621218,7.700336198714128,None,False,None
2023-02-01,DE,FB_EU_047,403,652,249,61.78660034296129,61.78660034296129,-1.4995662328476533,None,False,None
2023-03-01,DE,FB_EU_047,489,555,66,13.496932487736334,13.496932487736334,-1.7842051499510165,None,False,None
2023-04-01,DE,FB_EU_047,658,614,44,6.686930081022902,-6.686930081022902,-6.00935271220329,None,False,None
2023-05-01,DE,FB_EU_047,654,705,51,7.798165125690879,7.798165125690879,3.0663161492283395,SeasonalityShift,True,High
2023-06-01,DE,FB_EU_047,824,703,121,14.684466001596522,-14.684466001596522,2.1191157254853135,HighPromoFrequency,True,Medium
2023-07-01,DE,FB_EU_047,651,396,255,39.170506852272645,-39.170506852272645,5.361625921632177,HighPromoFrequency,True,Low
2023-08-01,DE,FB_EU_047,675,612,63,9.333333319506172,-9.333333319506172,-2.1035913848737713,HighPromoFrequency,True,Medium
2023-09-01,DE,FB_EU_047,713,839,126,17.671809231876846,17.671809231876846,1.8753994831621923,MissingEvents,True,Medium
2023-10-01,DE,FB_EU_047,871,686,185,21.23995405138926,-21.23995405138926,1.9503404475083745,None,False,None
2023-11-01,DE,FB_EU_047,611,589,22,3.6006546585914,-3.6006546585914,-1.8069565211741594,None,False,None
2023-12-01,DE,FB_EU_047,612,582,30,4.901960776303985,-4.901960776303985,0.5011273958004463,None,False,None
2022-01-01,DE,FB_EU_048,1468,1660,192,13.079019064660068,13.079019064660068,2.745698960790777,Outliers,True,Medium
2022-02-01,DE,FB_EU_048,1162,1257,95,8.17555937334289,8.17555937334289,2.987479101716366,DataErrors,True,High
2022-03-01,DE,FB_EU_048,2134,1449,685,32.099343939972194,-32.099343939972194,-3.207909360329614,SeasonalityShift,True,Low
2022-04-01,DE,FB_EU_048,908,1484,576,63.43612327815405,63.43612327815405,-7.099066683502776,MissingEvents,True,Medium
2022-05-01,DE,FB_EU_048,1102,1505,403,36.56987292507271,36.56987292507271,-3.7381321488441195,None,False,None
2022-06-01,DE,FB_EU_048,1706,1476,230,13.48182883148779,-13.48182883148779,-0.9167426142602224,None,False,None
2022-07-01,DE,FB_EU_048,1964,1170,794,40.427698553753714,-40.427698553753714,12.330143367903656,DataErrors,True,Low
2022-08-01,DE,FB_EU_048,1355,1253,102,7.527675271197287,-7.527675271197287,7.00895149942678,None,False,None
2022-09-01,DE,FB_EU_048,1525,1851,326,21.37704916631013,21.37704916631013,2.094253000663203,DataErrors,True,High
2022-10-01,DE,FB_EU_048,1038,1202,164,15.799614628324068,15.799614628324068,-4.512753348926783,Outliers,True,Medium
2022-11-01,DE,FB_EU_048,1103,1655,552,50.045330870312476,50.045330870312476,-7.938167496885747,None,False,None
2022-12-01,DE,FB_EU_048,1369,1477,108,7.888970045369634,7.888970045369634,-2.4530139957707595,None,False,None
2023-01-01,DE,FB_EU_048,1237,1008,229,18.51253030031323,-18.51253030031323,0.7192204680822668,SeasonalityShift,True,High
2023-02-01,DE,FB_EU_048,1227,1873,646,52.64873671340771,52.64873671340771,-2.7833363634996426,Outliers,True,High
2023-03-01,DE,FB_EU_048,1319,1536,217,16.451857455305642,16.451857455305642,-4.708636210216773,None,False,None
2023-04-01,DE,FB_EU_048,1673,1554,119,7.112970707045444,-7.112970707045444,5.338509868512775,None,False,None
2023-05-01,DE,FB_EU_048,1535,1672,137,8.925081427410369,8.925081427410369,0.028252689962143494,SeasonalityShift,True,High
2023-06-01,DE,FB_EU_048,1303,1579,276,21.18188793462633,21.18188793462633,9.326204095232656,SeasonalityShift,True,Low
2023-07-01,DE,FB_EU_048,1064,1300,236,22.18045110697326,22.18045110697326,-0.7431532118564023,None,False,None
2023-08-01,DE,FB_EU_048,1246,1414,168,13.483146056594585,13.483146056594585,1.5231254956694273,MissingEvents,True,Low
2023-09-01,DE,FB_EU_048,905,1140,235,25.966850800036628,25.966850800036628,4.685454140536654,HighPromoFrequency,True,Low
2023-10-01,DE,FB_EU_048,800,867,67,8.37499998953125,8.37499998953125,8.46188224468511,None,False,None
2023-11-01,DE,FB_EU_048,1247,1266,19,1.5236567750411734,1.5236567750411734,-3.1571164280251764,MissingEvents,True,Low
2023-12-01,DE,FB_EU_048,1269,1737,468,36.87943259505167,36.87943259505167,-3.674298808480749,MissingEvents,True,Low
2022-01-01,DE,FB_EU_049,257,518,261,101.55641983830186,101.55641983830186,4.528765122086978,MissingEvents,True,Low
2022-02-01,DE,FB_EU_049,539,501,38,7.050092751298529,-7.050092751298529,0.21971179033350743,None,False,None
2022-03-01,DE,FB_EU_049,393,549,156,39.6946563875454,39.6946563875454,-9.086968997999774,DataErrors,True,Medium
2022-04-01,DE,FB_EU_049,387,331,56,14.470284200335183,-14.470284200335183,-3.7229522667999633,None,False,None
2022-05-01,DE,FB_EU_049,414,409,5,1.207729465681813,-1.207729465681813,1.4360887178407344,MissingEvents,True,Low
2022-06-01,DE,FB_EU_049,450,426,24,5.333333321481482,-5.333333321481482,1.1421304411642867,None,False,None
2022-07-01,DE,FB_EU_049,377,550,173,45.888594042735825,45.888594042735825,7.894153320009389,None,False,None
2022-08-01,DE,FB_EU_049,339,359,20,5.899704997346003,5.899704997346003,3.5447570100781833,Outliers,True,Medium
2022-09-01,DE,FB_EU_049,629,712,83,13.195548468687523,13.195548468687523,4.537836238240331,DataErrors,True,Medium
2022-10-01,DE,FB_EU_049,443,437,6,1.3544018028117342,-1.3544018028117342,-8.081894677624003,None,False,None
2022-11-01,DE,FB_EU_049,543,526,17,3.130755058691059,-3.130755058691059,-1.1938448302095193,HighPromoFrequency,True,Medium
2022-12-01,DE,FB_EU_049,636,481,155,24.371069144070646,-24.371069144070646,-11.868039540493854,HighPromoFrequency,True,High
2023-01-01,DE,FB_EU_049,294,468,174,59.18367326808274,59.18367326808274,2.7088400764902514,Outliers,True,Low
2023-02-01,DE,FB_EU_049,369,458,89,24.119241127048127,24.119241127048127,9.665830146372462,None,False,None
2023-03-01,DE,FB_EU_049,517,606,89,17.214700160126306,17.214700160126306,8.014174406503587,None,False,None
2023-04-01,DE,FB_EU_049,512,412,100,19.531249961853028,-19.531249961853028,-1.525058147927434,None,False,None
2023-05-01,DE,FB_EU_049,539,419,120,22.263450793574304,-22.263450793574304,-7.673261065373225,None,False,None
2023-06-01,DE,FB_EU_049,596,512,84,14.09395970789604,-14.09395970789604,9.407880349865515,DataErrors,True,High
2023-07-01,DE,FB_EU_049,463,484,21,4.535637139231885,4.535637139231885,-1.2191742170701168,MissingEvents,True,High
2023-08-01,DE,FB_EU_049,493,499,6,1.2170385370851144,1.2170385370851144,4.919603727863983,None,False,None
2023-09-01,DE,FB_EU_049,450,420,30,6.666666651851852,-6.666666651851852,-0.10950362279360687,None,False,None
2023-10-01,DE,FB_EU_049,474,559,85,17.932489413644536,17.932489413644536,-7.167064725378508,HighPromoFrequency,True,Low
2023-11-01,DE,FB_EU_049,525,401,124,23.619047574058957,-23.619047574058957,-6.3812797366660154,SeasonalityShift,True,Medium
2023-12-01,DE,FB_EU_049,517,439,78,15.087040589773617,-15.087040589773617,-3.2693942869617665,Outliers,True,Low
2022-01-01,DE,FB_EU_050,1041,952,89,8.549471653650842,-8.549471653650842,1.537154119047377,None,False,None
2022-02-01,DE,FB_EU_050,861,1066,205,23.80952378187047,23.80952378187047,-1.8837248592927196,None,False,None
2022-03-01,DE,FB_EU_050,1163,1035,128,11.006018907131539,-11.006018907131539,-1.6436197437159477,MissingEvents,True,High
2022-04-01,DE,FB_EU_050,897,891,6,0.6688963203245303,-0.6688963203245303,-7.645045312460104,None,False,None
2022-05-01,DE,FB_EU_050,1455,1179,276,18.969072151911288,-18.969072151911288,5.774785316702859,DataErrors,True,Medium
2022-06-01,DE,FB_EU_050,707,1184,477,67.46817529353865,67.46817529353865,-1.8185065033152348,HighPromoFrequency,True,Medium
2022-07-01,DE,FB_EU_050,688,1077,389,56.54069759223736,56.54069759223736,-1.4689994621615456,Outliers,True,Medium
2022-08-01,DE,FB_EU_050,861,1147,286,33.217189276170515,33.217189276170515,-1.275324101365636,None,False,None
2022-09-01,DE,FB_EU_050,1083,913,170,15.697137566299963,-15.697137566299963,1.8206408316639835,Outliers,True,High
2022-10-01,DE,FB_EU_050,1236,889,347,28.074433634243984,-28.074433634243984,4.160431743365386,DataErrors,True,Medium
2022-11-01,DE,FB_EU_050,803,1266,463,57.65877950478359,57.65877950478359,1.6073022594155908,None,False,None
2022-12-01,DE,FB_EU_050,1112,1017,95,8.543165459943197,-8.543165459943197,-4.328838756204661,SeasonalityShift,True,High
2023-01-01,DE,FB_EU_050,991,1020,29,2.926337030346784,2.926337030346784,-0.10655249578435917,None,False,None
2023-02-01,DE,FB_EU_050,747,957,210,28.112449761562985,28.112449761562985,1.0835619982854618,None,False,None
2023-03-01,DE,FB_EU_050,839,1375,536,63.885577992985006,63.885577992985006,7.427272825004225,MissingEvents,True,High
2023-04-01,DE,FB_EU_050,1131,1203,72,6.3660477397294,6.3660477397294,6.152404839455929,HighPromoFrequency,True,High
2023-05-01,DE,FB_EU_050,1264,887,377,29.825949343492127,-29.825949343492127,-1.5556324521124139,None,False,None
2023-06-01,DE,FB_EU_050,1147,1349,202,17.61115953128931,17.61115953128931,5.5933325446859,None,False,None
2023-07-01,DE,FB_EU_050,502,1270,768,152.98804750400788,152.98804750400788,4.1951790787448076,HighPromoFrequency,True,Low
2023-08-01,DE,FB_EU_050,1483,958,525,35.40121373202885,-35.40121373202885,-9.214530649550802,None,False,None
2023-09-01,DE,FB_EU_050,1278,922,356,27.856025017327052,-27.856025017327052,-4.297345847868753,HighPromoFrequency,True,Medium
2023-10-01,DE,FB_EU_050,1008,1069,61,6.051587295583743,6.051587295583743,-3.2751725728829957,Outliers,True,Medium
2023-11-01,DE,FB_EU_050,1126,813,313,27.797513296805047,-27.797513296805047,2.7507915418606954,DataErrors,True,Medium
2023-12-01,DE,FB_EU_050,879,1043,164,18.657565394018697,18.657565394018697,5.164218961689055,MissingEvents,True,High
2022-01-01,ES,FB_EU_001,2535,2039,496,19.566074942971962,-19.566074942971962,-4.053708700992166,MissingEvents,True,Medium
2022-02-01,ES,FB_EU_001,2178,2146,32,1.4692378321996153,-1.4692378321996153,-2.583156265657982,None,False,None
2022-03-01,ES,FB_EU_001,2814,2162,652,23.169864952675955,-23.169864952675955,0.5526862788253117,Outliers,True,Medium
2022-04-01,ES,FB_EU_001,1608,1828,220,13.681592031292542,13.681592031292542,-10.320701256060165,None,False,None
2022-05-01,ES,FB_EU_001,1824,1926,102,5.592105260092048,5.592105260092048,-1.5434815995363604,SeasonalityShift,True,Medium
2022-06-01,ES,FB_EU_001,1322,1684,362,27.382753383220304,27.382753383220304,-0.1260126988751784,Outliers,True,Low
2022-07-01,ES,FB_EU_001,2289,1786,503,21.974661414602597,-21.974661414602597,6.397933088548244,None,False,None
2022-08-01,ES,FB_EU_001,2026,2277,251,12.388943725375643,12.388943725375643,0.4715463845429748,None,False,None
2022-09-01,ES,FB_EU_001,1899,1655,244,12.848867818405019,-12.848867818405019,6.401275006458303,None,False,None
2022-10-01,ES,FB_EU_001,2362,1715,647,27.39204063192547,-27.39204063192547,1.2115185437537688,HighPromoFrequency,True,Low
2022-11-01,ES,FB_EU_001,1587,1716,129,8.128544418318498,8.128544418318498,-5.8528611530650405,None,False,None
2022-12-01,ES,FB_EU_001,2742,1447,1295,47.22830049335219,-47.22830049335219,-3.6971127009411218,SeasonalityShift,True,Low
2023-01-01,ES,FB_EU_001,2088,1647,441,21.12068964505714,-21.12068964505714,0.05870893200330225,MissingEvents,True,Medium
2023-02-01,ES,FB_EU_001,1655,2501,846,51.11782474252699,51.11782474252699,-0.3374749521854317,MissingEvents,True,Medium
2023-03-01,ES,FB_EU_001,1879,2666,787,41.88398081858223,41.88398081858223,-2.6654341469651266,MissingEvents,True,Low
2023-04-01,ES,FB_EU_001,2119,2400,281,13.260972150419551,13.260972150419551,6.997755323836412,Outliers,True,Low
2023-05-01,ES,FB_EU_001,1565,2087,522,33.354632566546556,33.354632566546556,2.223023707586217,None,False,None
2023-06-01,ES,FB_EU_001,1672,2046,374,22.368421039253334,22.368421039253334,-3.1971402872829016,HighPromoFrequency,True,High
2023-07-01,ES,FB_EU_001,2546,1739,807,31.696779249137165,-31.696779249137165,1.1789525132186842,Outliers,True,Low
2023-08-01,ES,FB_EU_001,1887,1369,518,27.45098037760944,-27.45098037760944,2.900647097039056,MissingEvents,True,Low
2023-09-01,ES,FB_EU_001,2220,1756,464,20.90090089148608,-20.90090089148608,-10.922006766995779,None,False,None
2023-10-01,ES,FB_EU_001,2112,1746,366,17.329545446340177,-17.329545446340177,4.979199814093567,HighPromoFrequency,True,Low
2023-11-01,ES,FB_EU_001,2237,2635,398,17.791685284849493,17.791685284849493,4.014976170655603,None,False,None
2023-12-01,ES,FB_EU_001,1914,1358,556,29.049111792555323,-29.049111792555323,3.858602145614483,None,False,None
2022-01-01,ES,FB_EU_002,1307,1325,18,1.3771996929019128,1.3771996929019128,8.453014017798688,MissingEvents,True,Medium
2022-02-01,ES,FB_EU_002,1276,1601,325,25.470219415775688,25.470219415775688,-0.8197890938143197,None,False,None
2022-03-01,ES,FB_EU_002,1262,1038,224,17.749603789421865,-17.749603789421865,8.921476035955237,DataErrors,True,High
2022-04-01,ES,FB_EU_002,1321,1144,177,13.398940186677562,-13.398940186677562,0.5619069950134746,None,False,None
2022-05-01,ES,FB_EU_002,1307,1376,69,5.279265489457333,5.279265489457333,6.606526242893835,MissingEvents,True,Medium
2022-06-01,ES,FB_EU_002,805,1135,330,40.993788768951816,40.993788768951816,0.004856422269897578,DataErrors,True,Low
2022-07-01,ES,FB_EU_002,891,1106,215,24.130190769775318,24.130190769775318,2.55925755629078,None,False,None
2022-08-01,ES,FB_EU_002,1453,1396,57,3.9229180977818867,-3.9229180977818867,-3.884933041072311,None,False,None
2022-09-01,ES,FB_EU_002,800,1308,508,63.499999920625,63.499999920625,3.056065740483564,None,False,None
2022-10-01,ES,FB_EU_002,813,1226,413,50.79950793259593,50.79950793259593,-4.438778430304701,None,False,None
2022-11-01,ES,FB_EU_002,1373,1445,72,5.243991256195199,5.243991256195199,0.5059144244366838,Outliers,True,Medium
2022-12-01,ES,FB_EU_002,1582,1264,318,20.101137787546687,-20.101137787546687,4.578384280552434,None,False,None
2023-01-01,ES,FB_EU_002,1488,860,628,42.204301046905705,-42.204301046905705,6.719653838302298,SeasonalityShift,True,Low
2023-02-01,ES,FB_EU_002,1406,862,544,38.691322874330496,-38.691322874330496,3.421475143744285,HighPromoFrequency,True,High
2023-03-01,ES,FB_EU_002,1283,1105,178,13.87373342644292,-13.87373342644292,3.527669568325959,HighPromoFrequency,True,High
2023-04-01,ES,FB_EU_002,1051,1265,214,20.361560399275394,20.361560399275394,5.536035508210232,None,False,None
2023-05-01,ES,FB_EU_002,1394,749,645,46.26972736996432,-46.26972736996432,0.6298859237888893,None,False,None
2023-06-01,ES,FB_EU_002,1508,1409,99,6.564986733047091,-6.564986733047091,1.8175724718966468,None,False,None
2023-07-01,ES,FB_EU_002,1072,1427,355,33.115671610899554,33.115671610899554,-3.336969094661932,None,False,None
2023-08-01,ES,FB_EU_002,1407,1047,360,25.586353926377857,-25.586353926377857,3.308157406053243,HighPromoFrequency,True,Medium
2023-09-01,ES,FB_EU_002,1313,1598,285,21.706016738990083,21.706016738990083,0.9564437089091775,HighPromoFrequency,True,High
2023-10-01,ES,FB_EU_002,1343,1340,3,0.22338049127075166,-0.22338049127075166,-3.0517802652658337,HighPromoFrequency,True,High
2023-11-01,ES,FB_EU_002,1226,773,453,36.94942900738219,-36.94942900738219,-4.7211607704260725,Outliers,True,Low
2023-12-01,ES,FB_EU_002,1219,1172,47,3.8556193569683184,-3.8556193569683184,6.617828852103514,HighPromoFrequency,True,Low
2022-01-01,ES,FB_EU_003,728,669,59,8.104395593263193,-8.104395593263193,1.4895297847883842,Outliers,True,Medium
2022-02-01,ES,FB_EU_003,617,533,84,13.614262538712703,-13.614262538712703,-5.865304288857832,None,False,None
2022-03-01,ES,FB_EU_003,407,752,345,84.76658455831306,84.76658455831306,-1.5831260953877626,HighPromoFrequency,True,Medium
2022-04-01,ES,FB_EU_003,514,496,18,3.5019455184787054,-3.5019455184787054,-7.623481147568917,SeasonalityShift,True,Medium
2022-05-01,ES,FB_EU_003,579,897,318,54.92227969788898,54.92227969788898,6.6422675869862715,Outliers,True,Medium
2022-06-01,ES,FB_EU_003,604,587,17,2.814569531763958,-2.814569531763958,8.799940766660901,None,False,None
2022-07-01,ES,FB_EU_003,410,522,112,27.3170731041047,27.3170731041047,1.8450431791219357,None,False,None
2022-08-01,ES,FB_EU_003,574,632,58,10.104529599121028,10.104529599121028,-2.066736343495933,HighPromoFrequency,True,Low
2022-09-01,ES,FB_EU_003,496,869,373,75.20161275160966,75.20161275160966,1.7520139727180442,None,False,None
2022-10-01,ES,FB_EU_003,744,564,180,24.193548354578564,-24.193548354578564,4.558218578661392,None,False,None
2022-11-01,ES,FB_EU_003,616,525,91,14.772727248745573,-14.772727248745573,3.8506199287833516,Outliers,True,Medium
2022-12-01,ES,FB_EU_003,590,665,75,12.711864385234128,12.711864385234128,12.73503155164747,SeasonalityShift,True,Low
2023-01-01,ES,FB_EU_003,567,708,141,24.867724823866446,24.867724823866446,-10.003282023976364,None,False,None
2023-02-01,ES,FB_EU_003,463,589,126,27.213822835391312,27.213822835391312,-0.5302923814329029,DataErrors,True,Medium
2023-03-01,ES,FB_EU_003,641,666,25,3.900156000155763,3.900156000155763,-6.922262410660255,None,False,None
2023-04-01,ES,FB_EU_003,429,567,138,32.167832092848876,32.167832092848876,2.2664918717074043,None,False,None
2023-05-01,ES,FB_EU_003,589,597,8,1.3582342931099587,1.3582342931099587,-4.148938088733843,SeasonalityShift,True,Medium
2023-06-01,ES,FB_EU_003,890,697,193,21.685393234061355,-21.685393234061355,4.041438024276555,None,False,None
2023-07-01,ES,FB_EU_003,782,621,161,20.58823526778998,-20.58823526778998,-3.8721574506095777,SeasonalityShift,True,Medium
2023-08-01,ES,FB_EU_003,645,552,93,14.418604628808366,-14.418604628808366,-0.5337591279484711,None,False,None
2023-09-01,ES,FB_EU_003,961,667,294,30.593132122171557,-30.593132122171557,4.16779022657287,None,False,None
2023-10-01,ES,FB_EU_003,640,683,43,6.718749989501953,6.718749989501953,5.414136851330752,None,False,None
2023-11-01,ES,FB_EU_003,502,920,418,83.26693210504595,83.26693210504595,0.6913448046190027,MissingEvents,True,Low
2023-12-01,ES,FB_EU_003,626,677,51,8.146964843215711,8.146964843215711,3.1857833634865025,MissingEvents,True,High
2022-01-01,ES,FB_EU_004,695,1101,406,58.41726610299674,58.41726610299674,6.496476889671473,DataErrors,True,Medium
2022-02-01,ES,FB_EU_004,568,782,214,37.676056271697085,37.676056271697085,5.596374531963063,MissingEvents,True,High
2022-03-01,ES,FB_EU_004,594,578,16,2.693602689068009,-2.693602689068009,7.893902551961247,DataErrors,True,Medium
2022-04-01,ES,FB_EU_004,844,813,31,3.6729857776386425,-3.6729857776386425,-3.2747056697212114,None,False,None
2022-05-01,ES,FB_EU_004,563,865,302,53.64120771999786,53.64120771999786,-1.1109326991037412,None,False,None
2022-06-01,ES,FB_EU_004,704,782,78,11.079545438807465,11.079545438807465,0.5749034719102649,Outliers,True,High
2022-07-01,ES,FB_EU_004,600,840,240,39.999999933333335,39.999999933333335,2.816357990800831,HighPromoFrequency,True,Medium
2022-08-01,ES,FB_EU_004,714,796,82,11.484593821450149,11.484593821450149,3.161627834434153,None,False,None
2022-09-01,ES,FB_EU_004,620,694,74,11.935483851716961,11.935483851716961,5.058316469472366,None,False,None
2022-10-01,ES,FB_EU_004,525,785,260,49.52380942947846,49.52380942947846,3.174361723157271,DataErrors,True,Medium
2022-11-01,ES,FB_EU_004,628,915,287,45.70063686990345,45.70063686990345,-3.546918443733296,MissingEvents,True,High
2022-12-01,ES,FB_EU_004,559,794,235,42.039355917639796,42.039355917639796,-0.792457343724232,None,False,None
2023-01-01,ES,FB_EU_004,526,577,51,9.695817472061183,9.695817472061183,-2.1339850092702335,None,False,None
2023-02-01,ES,FB_EU_004,1084,704,380,35.055350521166645,-35.055350521166645,2.4760251857381927,Outliers,True,Low
2023-03-01,ES,FB_EU_004,688,732,44,6.395348827913737,6.395348827913737,1.7556516874551074,HighPromoFrequency,True,Medium
2023-04-01,ES,FB_EU_004,620,754,134,21.61290319094693,21.61290319094693,-2.010630560774804,None,False,None
2023-05-01,ES,FB_EU_004,795,625,170,21.38364777184447,-21.38364777184447,3.2965755815532956,None,False,None
2023-06-01,ES,FB_EU_004,772,906,134,17.357512930884052,17.357512930884052,5.337943685177555,Outliers,True,Low
2023-07-01,ES,FB_EU_004,960,510,450,46.87499995117187,-46.87499995117187,-2.1566292014375468,DataErrors,True,Low
2023-08-01,ES,FB_EU_004,985,702,283,28.730964437836583,-28.730964437836583,-6.716031057616827,None,False,None
2023-09-01,ES,FB_EU_004,646,846,200,30.95975227405611,30.95975227405611,-2.395093981711157,None,False,None
2023-10-01,ES,FB_EU_004,1056,512,544,51.51515146636822,-51.51515146636822,9.878125678776847,None,False,None
2023-11-01,ES,FB_EU_004,826,644,182,22.033898278409325,-22.033898278409325,1.032226061070542,None,False,None
2023-12-01,ES,FB_EU_004,444,505,61,13.738738707795633,13.738738707795633,-6.0997297868046685,None,False,None
2022-01-01,ES,FB_EU_005,1542,713,829,53.76134886267098,-53.76134886267098,-2.9537919012124187,Outliers,True,Medium
2022-02-01,ES,FB_EU_005,1524,1404,120,7.8740157428648185,-7.8740157428648185,4.168291027690948,None,False,None
2022-03-01,ES,FB_EU_005,1339,1498,159,11.874533224888324,11.874533224888324,4.2974383643132095,MissingEvents,True,Low
2022-04-01,ES,FB_EU_005,1668,1691,23,1.378896881667328,1.378896881667328,3.403316886355943,None,False,None
2022-05-01,ES,FB_EU_005,1876,1538,338,18.0170575596924,-18.0170575596924,3.005655679976587,HighPromoFrequency,True,Medium
2022-06-01,ES,FB_EU_005,2202,2033,169,7.674841050102253,-7.674841050102253,3.335544959646015,None,False,None
2022-07-01,ES,FB_EU_005,1145,1514,369,32.22707420766194,32.22707420766194,2.7949722273749837,MissingEvents,True,High
2022-08-01,ES,FB_EU_005,1198,1510,312,26.043405654387804,26.043405654387804,0.3249687683217808,None,False,None
2022-09-01,ES,FB_EU_005,1955,1897,58,2.9667519166410474,-2.9667519166410474,-4.499845554868672,None,False,None
2022-10-01,ES,FB_EU_005,1196,1863,667,55.76923072260097,55.76923072260097,-8.341309006045059,HighPromoFrequency,True,Low
2022-11-01,ES,FB_EU_005,1643,1431,212,12.903225798598157,-12.903225798598157,-5.224974294498783,HighPromoFrequency,True,Medium
2022-12-01,ES,FB_EU_005,1118,1771,653,58.40787114632569,58.40787114632569,2.5571728249507197,None,False,None
2023-01-01,ES,FB_EU_005,1721,2005,284,16.5020336917478,16.5020336917478,-8.553920497983222,HighPromoFrequency,True,Low
2023-02-01,ES,FB_EU_005,1572,1733,161,10.241730273383123,10.241730273383123,1.0699800093058307,MissingEvents,True,Medium
2023-03-01,ES,FB_EU_005,2320,1479,841,36.249999984375,-36.249999984375,1.4337818148811934,HighPromoFrequency,True,Medium
2023-04-01,ES,FB_EU_005,1525,1649,124,8.131147535651706,8.131147535651706,2.900483687572338,Outliers,True,Low
2023-05-01,ES,FB_EU_005,1474,2255,781,52.98507459091921,52.98507459091921,4.300355900503618,SeasonalityShift,True,High
2023-06-01,ES,FB_EU_005,2068,1695,373,18.036750474837163,-18.036750474837163,5.614871966806802,SeasonalityShift,True,Medium
2023-07-01,ES,FB_EU_005,1392,1855,463,33.26149422897881,33.26149422897881,-4.265869472797857,Outliers,True,High
2023-08-01,ES,FB_EU_005,1715,1331,384,22.390670540880073,-22.390670540880073,-2.2727558808447745,HighPromoFrequency,True,Low
2023-09-01,ES,FB_EU_005,1468,1175,293,19.959128051798956,-19.959128051798956,2.955639709776357,HighPromoFrequency,True,Medium
2023-10-01,ES,FB_EU_005,1697,1518,179,10.548025921892735,-10.548025921892735,-4.144727021017848,None,False,None
2023-11-01,ES,FB_EU_005,1709,1551,158,9.24517261015496,-9.24517261015496,-6.97936024902619,HighPromoFrequency,True,Low
2023-12-01,ES,FB_EU_005,1763,2141,378,21.440726023005826,21.440726023005826,9.17880309463692,None,False,None
2022-01-01,ES,FB_EU_006,803,432,371,46.201743404481014,-46.201743404481014,-0.061465414202763496,None,False,None
2022-02-01,ES,FB_EU_006,704,552,152,21.590909060240186,-21.590909060240186,-1.5311298021593434,DataErrors,True,Medium
2022-03-01,ES,FB_EU_006,418,604,186,44.49760754904879,44.49760754904879,2.265878720968978,HighPromoFrequency,True,Low
2022-04-01,ES,FB_EU_006,833,700,133,15.966386535454518,-15.966386535454518,-1.8285199404092343,Outliers,True,Low
2022-05-01,ES,FB_EU_006,418,806,388,92.82296628511253,92.82296628511253,-5.356253829460257,Outliers,True,Low
2022-06-01,ES,FB_EU_006,569,709,140,24.604569376793375,24.604569376793375,5.458991317500108,HighPromoFrequency,True,Medium
2022-07-01,ES,FB_EU_006,805,717,88,10.931677005053817,-10.931677005053817,-0.1914622303898264,None,False,None
2022-08-01,ES,FB_EU_006,618,602,16,2.58899675956473,-2.58899675956473,-3.2368122957318075,Outliers,True,High
2022-09-01,ES,FB_EU_006,623,372,251,40.28892449391826,-40.28892449391826,-7.102270094804316,None,False,None
2022-10-01,ES,FB_EU_006,812,687,125,15.394088650992503,-15.394088650992503,1.619694183220646,None,False,None
